,aircraft_id,seat_id,travelclass_id
59819,A280,S204,E
59820,A280,S205,E
59821,A280,S206,E
59822,A280,S207,E
59823,A280,S208,E
59824,A280,S209,E
59825,A280,S210,E
59826,A280,S211,E
59827,A280,S212,E
59828,A280,S213,E
59829,A280,S214,E
59830,A280,S215,E
59831,A280,S216,E
59832,A280,S217,E
59833,A280,S218,E
59834,A280,S219,E
59835,A280,S220,E
59836,A280,S221,E
59837,A280,S222,E
59838,A280,S223,E
59839,A280,S224,E
59840,A280,S225,E
59841,A280,S226,E
59842,A280,S227,E
59843,A280,S228,E
59844,A280,S229,E
59845,A280,S230,E
59846,A280,S231,E
59847,A280,S232,E
59848,A280,S233,E
59849,A280,S234,E
59850,A280,S235,E
59851,A280,S236,E
59852,A280,S237,E
59853,A280,S238,E
59854,A280,S239,E
59855,A280,S240,E
59856,A280,S241,E
59857,A280,S242,E
59858,A280,S243,E
59859,A280,S244,E
59860,A280,S245,E
59861,A280,S246,E
59862,A280,S247,E
59863,A280,S248,E
59864,A280,S249,E
59865,A280,S250,E
59866,A280,S251,E
59867,A280,S252,E
59868,A280,S253,E
59869,A280,S254,E
59870,A280,S255,E
59871,A280,S256,E
59872,A280,S257,E
59873,A280,S258,E
59874,A280,S259,E
59875,A280,S260,E
59876,A280,S261,E
59877,A280,S262,E
59878,A280,S263,E
59879,A280,S264,E
59880,A280,S265,E
59881,A280,S266,E
59882,A280,S267,E
59883,A280,S268,E
59884,A280,S269,E
59885,A280,S270,E
59886,A280,S271,E
59887,A280,S272,E
59888,A280,S273,E
59889,A280,S274,E
59890,A280,S275,E
59891,A280,S276,E
59892,A280,S277,E
59893,A280,S278,E
59894,A280,S279,E
59895,A280,S280,E
59896,A280,S281,E
59897,A280,S282,E
59898,A280,S283,E
59899,A280,S284,E
59900,A280,S285,E
59901,A280,S286,E
59902,A280,S287,E
59903,A280,S288,E
59904,A280,S289,E
59905,A280,S290,E
59906,A280,S291,E
59907,A280,S292,E
59908,A280,S293,E
59909,A280,S294,E
59910,A280,S295,E
59911,A280,S296,E
59912,A280,S297,E
59913,A280,S298,E
59914,A280,S299,E
59915,A280,S300,E
59916,A280,S301,E
59917,A280,S302,E
59918,A280,S303,E
59919,A280,S304,E
59920,A280,S305,E
59921,A280,S306,E
59922,A280,S307,E
59923,A280,S308,E
59924,A280,S309,E
59925,A280,S310,E
59926,A280,S311,E
59927,A280,S312,E
59928,A280,S313,E
59929,A280,S314,E
59930,A280,S315,E
59931,A280,S316,E
59932,A280,S317,E
59933,A280,S318,E
59934,A280,S319,E
59935,A280,S320,E
59936,A280,S321,E
59937,A280,S322,E
59938,A280,S323,E
59939,A280,S324,E
59940,A280,S325,E
59941,A280,S326,E
59942,A280,S327,E
59943,A280,S328,E
59944,A280,S329,E
59945,A280,S330,E
59946,A280,S331,E
59947,A280,S332,E
59948,A280,S333,E
59949,A280,S334,E
59950,A280,S335,E
59951,A280,S336,E
59952,A280,S337,E
59953,A280,S338,E
59954,A280,S339,E
59955,A280,S340,E
59956,A280,S341,E
59957,A280,S342,E
59958,A280,S343,E
59959,A280,S344,E
59960,A280,S345,E
59961,A280,S346,E
59962,A280,S347,E
59963,A280,S348,E
59964,A280,S349,E
59965,A280,S350,E
59966,A280,S351,E
59967,A280,S352,E
59968,A280,S353,E
59969,A280,S354,E
59970,A280,S355,E
59971,A280,S356,E
59972,A280,S357,E
59973,A280,S358,E
59974,A280,S359,E
59975,A280,S360,E
59976,A280,S361,E
59977,A280,S362,E
59978,A280,S363,E
59979,A280,S364,E
59980,A280,S365,E
59981,A280,S366,E
59982,A280,S367,E
59983,A280,S368,E
59984,A280,S369,E
59985,A280,S370,E
59986,A280,S371,E
59987,A280,S372,E
59988,A280,S373,E
59989,A280,S374,E
59990,A280,S375,E
59991,A281,S1,B
59992,A281,S2,B
59993,A281,S3,B
59994,A281,S4,B
59995,A281,S5,B
59996,A281,S6,B
59997,A281,S7,B
59998,A281,S8,B
59999,A281,S9,B
60000,A281,S10,B
60001,A281,S11,B
60002,A281,S12,B
60003,A281,S13,B
60004,A281,S14,B
60005,A281,S15,B
60006,A281,S16,B
60007,A281,S17,B
60008,A281,S18,B
60009,A281,S19,B
60010,A281,S20,B
60011,A281,S21,B
60012,A281,S22,B
60013,A281,S23,B
60014,A281,S24,B
60015,A281,S25,B
60016,A281,S26,B
60017,A281,S27,B
60018,A281,S28,B
60019,A281,S29,E
60020,A281,S30,E
60021,A281,S31,E
60022,A281,S32,E
60023,A281,S33,E
60024,A281,S34,E
60025,A281,S35,E
60026,A281,S36,E
60027,A281,S37,E
60028,A281,S38,E
60029,A281,S39,E
60030,A281,S40,E
60031,A281,S41,E
60032,A281,S42,E
60033,A281,S43,E
60034,A281,S44,E
60035,A281,S45,E
60036,A281,S46,E
60037,A281,S47,E
60038,A281,S48,E
60039,A281,S49,E
60040,A281,S50,E
60041,A281,S51,E
60042,A281,S52,E
60043,A281,S53,E
60044,A281,S54,E
60045,A281,S55,E
60046,A281,S56,E
60047,A281,S57,E
60048,A281,S58,E
60049,A281,S59,E
60050,A281,S60,E
60051,A281,S61,E
60052,A281,S62,E
60053,A281,S63,E
60054,A281,S64,E
60055,A281,S65,E
60056,A281,S66,E
60057,A281,S67,E
60058,A281,S68,E
60059,A281,S69,E
60060,A281,S70,E
60061,A281,S71,E
60062,A281,S72,E
60063,A281,S73,E
60064,A281,S74,E
60065,A281,S75,E
60066,A281,S76,E
60067,A281,S77,E
60068,A281,S78,E
60069,A281,S79,E
60070,A281,S80,E
60071,A281,S81,E
60072,A281,S82,E
60073,A281,S83,E
60074,A281,S84,E
60075,A281,S85,E
60076,A281,S86,E
60077,A281,S87,E
60078,A281,S88,E
60079,A281,S89,E
60080,A281,S90,E
60081,A281,S91,E
60082,A281,S92,E
60083,A281,S93,E
60084,A281,S94,E
60085,A281,S95,E
60086,A281,S96,E
60087,A281,S97,E
60088,A281,S98,E
60089,A281,S99,E
60090,A281,S100,E
60091,A281,S101,E
60092,A281,S102,E
60093,A281,S103,E
60094,A281,S104,E
60095,A281,S105,E
60096,A281,S106,E
60097,A281,S107,E
60098,A281,S108,E
60099,A281,S109,E
60100,A281,S110,E
60101,A281,S111,E
60102,A281,S112,E
60103,A281,S113,E
60104,A281,S114,E
60105,A281,S115,E
60106,A281,S116,E
60107,A281,S117,E
60108,A281,S118,E
60109,A281,S119,E
60110,A281,S120,E
60111,A281,S121,E
60112,A281,S122,E
60113,A281,S123,E
60114,A281,S124,E
60115,A281,S125,E
60116,A281,S126,E
60117,A281,S127,E
60118,A281,S128,E
60119,A281,S129,E
60120,A281,S130,E
60121,A281,S131,E
60122,A281,S132,E
60123,A281,S133,E
60124,A281,S134,E
60125,A281,S135,E
60126,A281,S136,E
60127,A281,S137,E
60128,A281,S138,E
60129,A281,S139,E
60130,A281,S140,E
60131,A281,S141,E
60132,A281,S142,E
60133,A281,S143,E
60134,A281,S144,E
60135,A281,S145,E
60136,A281,S146,E
60137,A281,S147,E
60138,A281,S148,E
60139,A281,S149,E
60140,A282,S1,B
60141,A282,S2,B
60142,A282,S3,B
60143,A282,S4,B
60144,A282,S5,B
60145,A282,S6,B
60146,A282,S7,B
60147,A282,S8,B
60148,A282,S9,B
60149,A282,S10,B
60150,A282,S11,B
60151,A282,S12,B
60152,A282,S13,B
60153,A282,S14,B
60154,A282,S15,B
60155,A282,S16,B
60156,A282,S17,B
60157,A282,S18,B
60158,A282,S19,B
60159,A282,S20,B
60160,A282,S21,B
60161,A282,S22,B
60162,A282,S23,B
60163,A282,S24,B
60164,A282,S25,B
60165,A282,S26,B
60166,A282,S27,B
60167,A282,S28,B
60168,A282,S29,E
60169,A282,S30,E
60170,A282,S31,E
60171,A282,S32,E
60172,A282,S33,E
60173,A282,S34,E
60174,A282,S35,E
60175,A282,S36,E
60176,A282,S37,E
60177,A282,S38,E
60178,A282,S39,E
60179,A282,S40,E
60180,A282,S41,E
60181,A282,S42,E
60182,A282,S43,E
60183,A282,S44,E
60184,A282,S45,E
60185,A282,S46,E
60186,A282,S47,E
60187,A282,S48,E
60188,A282,S49,E
60189,A282,S50,E
60190,A282,S51,E
60191,A282,S52,E
60192,A282,S53,E
60193,A282,S54,E
60194,A282,S55,E
60195,A282,S56,E
60196,A282,S57,E
60197,A282,S58,E
60198,A282,S59,E
60199,A282,S60,E
60200,A282,S61,E
60201,A282,S62,E
60202,A282,S63,E
60203,A282,S64,E
60204,A282,S65,E
60205,A282,S66,E
60206,A282,S67,E
60207,A282,S68,E
60208,A282,S69,E
60209,A282,S70,E
60210,A282,S71,E
60211,A282,S72,E
60212,A282,S73,E
60213,A282,S74,E
60214,A282,S75,E
60215,A282,S76,E
60216,A282,S77,E
60217,A282,S78,E
60218,A282,S79,E
60219,A282,S80,E
60220,A282,S81,E
60221,A282,S82,E
60222,A282,S83,E
60223,A282,S84,E
60224,A282,S85,E
60225,A282,S86,E
60226,A282,S87,E
60227,A282,S88,E
60228,A282,S89,E
60229,A282,S90,E
60230,A282,S91,E
60231,A282,S92,E
60232,A282,S93,E
60233,A282,S94,E
60234,A282,S95,E
60235,A282,S96,E
60236,A282,S97,E
60237,A282,S98,E
60238,A282,S99,E
60239,A282,S100,E
60240,A282,S101,E
60241,A282,S102,E
60242,A282,S103,E
60243,A282,S104,E
60244,A282,S105,E
60245,A282,S106,E
60246,A282,S107,E
60247,A282,S108,E
60248,A282,S109,E
60249,A282,S110,E
60250,A282,S111,E
60251,A282,S112,E
60252,A282,S113,E
60253,A282,S114,E
60254,A282,S115,E
60255,A282,S116,E
60256,A282,S117,E
60257,A282,S118,E
60258,A282,S119,E
60259,A282,S120,E
60260,A282,S121,E
60261,A282,S122,E
60262,A282,S123,E
60263,A282,S124,E
60264,A282,S125,E
60265,A282,S126,E
60266,A282,S127,E
60267,A282,S128,E
60268,A282,S129,E
60269,A282,S130,E
60270,A282,S131,E
60271,A282,S132,E
60272,A282,S133,E
60273,A282,S134,E
60274,A282,S135,E
60275,A282,S136,E
60276,A282,S137,E
60277,A282,S138,E
60278,A282,S139,E
60279,A282,S140,E
60280,A282,S141,E
60281,A282,S142,E
60282,A282,S143,E
60283,A282,S144,E
60284,A282,S145,E
60285,A282,S146,E
60286,A282,S147,E
60287,A282,S148,E
60288,A282,S149,E
60289,A283,S1,B
60290,A283,S2,B
60291,A283,S3,B
60292,A283,S4,B
60293,A283,S5,B
60294,A283,S6,B
60295,A283,S7,B
60296,A283,S8,B
60297,A283,S9,B
60298,A283,S10,B
60299,A283,S11,B
60300,A283,S12,B
60301,A283,S13,B
60302,A283,S14,B
60303,A283,S15,B
60304,A283,S16,B
60305,A283,S17,B
60306,A283,S18,B
60307,A283,S19,B
60308,A283,S20,B
60309,A283,S21,B
60310,A283,S22,B
60311,A283,S23,B
60312,A283,S24,B
60313,A283,S25,B
60314,A283,S26,B
60315,A283,S27,B
60316,A283,S28,B
60317,A283,S29,E
60318,A283,S30,E
60319,A283,S31,E
60320,A283,S32,E
60321,A283,S33,E
60322,A283,S34,E
60323,A283,S35,E
60324,A283,S36,E
60325,A283,S37,E
60326,A283,S38,E
60327,A283,S39,E
60328,A283,S40,E
60329,A283,S41,E
60330,A283,S42,E
60331,A283,S43,E
60332,A283,S44,E
60333,A283,S45,E
60334,A283,S46,E
60335,A283,S47,E
60336,A283,S48,E
60337,A283,S49,E
60338,A283,S50,E
60339,A283,S51,E
60340,A283,S52,E
60341,A283,S53,E
60342,A283,S54,E
60343,A283,S55,E
60344,A283,S56,E
60345,A283,S57,E
60346,A283,S58,E
60347,A283,S59,E
60348,A283,S60,E
60349,A283,S61,E
60350,A283,S62,E
60351,A283,S63,E
60352,A283,S64,E
60353,A283,S65,E
60354,A283,S66,E
60355,A283,S67,E
60356,A283,S68,E
60357,A283,S69,E
60358,A283,S70,E
60359,A283,S71,E
60360,A283,S72,E
60361,A283,S73,E
60362,A283,S74,E
60363,A283,S75,E
60364,A283,S76,E
60365,A283,S77,E
60366,A283,S78,E
60367,A283,S79,E
60368,A283,S80,E
60369,A283,S81,E
60370,A283,S82,E
60371,A283,S83,E
60372,A283,S84,E
60373,A283,S85,E
60374,A283,S86,E
60375,A283,S87,E
60376,A283,S88,E
60377,A283,S89,E
60378,A283,S90,E
60379,A283,S91,E
60380,A283,S92,E
60381,A283,S93,E
60382,A283,S94,E
60383,A283,S95,E
60384,A283,S96,E
60385,A283,S97,E
60386,A283,S98,E
60387,A283,S99,E
60388,A283,S100,E
60389,A283,S101,E
60390,A283,S102,E
60391,A283,S103,E
60392,A283,S104,E
60393,A283,S105,E
60394,A283,S106,E
60395,A283,S107,E
60396,A283,S108,E
60397,A283,S109,E
60398,A283,S110,E
60399,A283,S111,E
60400,A283,S112,E
60401,A283,S113,E
60402,A283,S114,E
60403,A283,S115,E
60404,A283,S116,E
60405,A283,S117,E
60406,A283,S118,E
60407,A283,S119,E
60408,A283,S120,E
60409,A283,S121,E
60410,A283,S122,E
60411,A283,S123,E
60412,A283,S124,E
60413,A283,S125,E
60414,A283,S126,E
60415,A283,S127,E
60416,A283,S128,E
60417,A283,S129,E
60418,A283,S130,E
60419,A283,S131,E
60420,A283,S132,E
60421,A283,S133,E
60422,A283,S134,E
60423,A283,S135,E
60424,A283,S136,E
60425,A283,S137,E
60426,A283,S138,E
60427,A283,S139,E
60428,A283,S140,E
60429,A283,S141,E
60430,A283,S142,E
60431,A283,S143,E
60432,A283,S144,E
60433,A283,S145,E
60434,A283,S146,E
60435,A283,S147,E
60436,A283,S148,E
60437,A283,S149,E
60438,A284,S1,B
60439,A284,S2,B
60440,A284,S3,B
60441,A284,S4,B
60442,A284,S5,B
60443,A284,S6,B
60444,A284,S7,B
60445,A284,S8,B
60446,A284,S9,B
60447,A284,S10,B
60448,A284,S11,B
60449,A284,S12,B
60450,A284,S13,B
60451,A284,S14,B
60452,A284,S15,B
60453,A284,S16,B
60454,A284,S17,B
60455,A284,S18,B
60456,A284,S19,B
60457,A284,S20,B
60458,A284,S21,B
60459,A284,S22,B
60460,A284,S23,B
60461,A284,S24,B
60462,A284,S25,B
60463,A284,S26,B
60464,A284,S27,B
60465,A284,S28,B
60466,A284,S29,E
60467,A284,S30,E
60468,A284,S31,E
60469,A284,S32,E
60470,A284,S33,E
60471,A284,S34,E
60472,A284,S35,E
60473,A284,S36,E
60474,A284,S37,E
60475,A284,S38,E
60476,A284,S39,E
60477,A284,S40,E
60478,A284,S41,E
60479,A284,S42,E
60480,A284,S43,E
60481,A284,S44,E
60482,A284,S45,E
60483,A284,S46,E
60484,A284,S47,E
60485,A284,S48,E
60486,A284,S49,E
60487,A284,S50,E
60488,A284,S51,E
60489,A284,S52,E
60490,A284,S53,E
60491,A284,S54,E
60492,A284,S55,E
60493,A284,S56,E
60494,A284,S57,E
60495,A284,S58,E
60496,A284,S59,E
60497,A284,S60,E
60498,A284,S61,E
60499,A284,S62,E
60500,A284,S63,E
60501,A284,S64,E
60502,A284,S65,E
60503,A284,S66,E
60504,A284,S67,E
60505,A284,S68,E
60506,A284,S69,E
60507,A284,S70,E
60508,A284,S71,E
60509,A284,S72,E
60510,A284,S73,E
60511,A284,S74,E
60512,A284,S75,E
60513,A284,S76,E
60514,A284,S77,E
60515,A284,S78,E
60516,A284,S79,E
60517,A284,S80,E
60518,A284,S81,E
60519,A284,S82,E
60520,A284,S83,E
60521,A284,S84,E
60522,A284,S85,E
60523,A284,S86,E
60524,A284,S87,E
60525,A284,S88,E
60526,A284,S89,E
60527,A284,S90,E
60528,A284,S91,E
60529,A284,S92,E
60530,A284,S93,E
60531,A284,S94,E
60532,A284,S95,E
60533,A284,S96,E
60534,A284,S97,E
60535,A284,S98,E
60536,A284,S99,E
60537,A284,S100,E
60538,A284,S101,E
60539,A284,S102,E
60540,A284,S103,E
60541,A284,S104,E
60542,A284,S105,E
60543,A284,S106,E
60544,A284,S107,E
60545,A284,S108,E
60546,A284,S109,E
60547,A284,S110,E
60548,A284,S111,E
60549,A284,S112,E
60550,A284,S113,E
60551,A284,S114,E
60552,A284,S115,E
60553,A284,S116,E
60554,A284,S117,E
60555,A284,S118,E
60556,A284,S119,E
60557,A284,S120,E
60558,A284,S121,E
60559,A284,S122,E
60560,A284,S123,E
60561,A284,S124,E
60562,A284,S125,E
60563,A284,S126,E
60564,A284,S127,E
60565,A284,S128,E
60566,A284,S129,E
60567,A284,S130,E
60568,A284,S131,E
60569,A284,S132,E
60570,A284,S133,E
60571,A284,S134,E
60572,A284,S135,E
60573,A284,S136,E
60574,A284,S137,E
60575,A284,S138,E
60576,A284,S139,E
60577,A284,S140,E
60578,A284,S141,E
60579,A284,S142,E
60580,A284,S143,E
60581,A284,S144,E
60582,A284,S145,E
60583,A284,S146,E
60584,A284,S147,E
60585,A284,S148,E
60586,A284,S149,E
60587,A285,S1,B
60588,A285,S2,B
60589,A285,S3,B
60590,A285,S4,B
60591,A285,S5,B
60592,A285,S6,B
60593,A285,S7,B
60594,A285,S8,B
60595,A285,S9,B
60596,A285,S10,B
60597,A285,S11,B
60598,A285,S12,B
60599,A285,S13,B
60600,A285,S14,B
60601,A285,S15,B
60602,A285,S16,B
60603,A285,S17,B
60604,A285,S18,B
60605,A285,S19,B
60606,A285,S20,B
60607,A285,S21,B
60608,A285,S22,B
60609,A285,S23,B
60610,A285,S24,B
60611,A285,S25,B
60612,A285,S26,B
60613,A285,S27,B
60614,A285,S28,B
60615,A285,S29,B
60616,A285,S30,B
60617,A285,S31,B
60618,A285,S32,B
60619,A285,S33,B
60620,A285,S34,E
60621,A285,S35,E
60622,A285,S36,E
60623,A285,S37,E
60624,A285,S38,E
60625,A285,S39,E
60626,A285,S40,E
60627,A285,S41,E
60628,A285,S42,E
60629,A285,S43,E
60630,A285,S44,E
60631,A285,S45,E
60632,A285,S46,E
60633,A285,S47,E
60634,A285,S48,E
60635,A285,S49,E
60636,A285,S50,E
60637,A285,S51,E
60638,A285,S52,E
60639,A285,S53,E
60640,A285,S54,E
60641,A285,S55,E
60642,A285,S56,E
60643,A285,S57,E
60644,A285,S58,E
60645,A285,S59,E
60646,A285,S60,E
60647,A285,S61,E
60648,A285,S62,E
60649,A285,S63,E
60650,A285,S64,E
60651,A285,S65,E
60652,A285,S66,E
60653,A285,S67,E
60654,A285,S68,E
60655,A285,S69,E
60656,A285,S70,E
60657,A285,S71,E
60658,A285,S72,E
60659,A285,S73,E
60660,A285,S74,E
60661,A285,S75,E
60662,A285,S76,E
60663,A285,S77,E
60664,A285,S78,E
60665,A285,S79,E
60666,A285,S80,E
60667,A285,S81,E
60668,A285,S82,E
60669,A285,S83,E
60670,A285,S84,E
60671,A285,S85,E
60672,A285,S86,E
60673,A285,S87,E
60674,A285,S88,E
60675,A285,S89,E
60676,A285,S90,E
60677,A285,S91,E
60678,A285,S92,E
60679,A285,S93,E
60680,A285,S94,E
60681,A285,S95,E
60682,A285,S96,E
60683,A285,S97,E
60684,A285,S98,E
60685,A285,S99,E
60686,A285,S100,E
60687,A285,S101,E
60688,A285,S102,E
60689,A285,S103,E
60690,A285,S104,E
60691,A285,S105,E
60692,A285,S106,E
60693,A285,S107,E
60694,A285,S108,E
60695,A285,S109,E
60696,A285,S110,E
60697,A285,S111,E
60698,A285,S112,E
60699,A285,S113,E
60700,A285,S114,E
60701,A285,S115,E
60702,A285,S116,E
60703,A285,S117,E
60704,A285,S118,E
60705,A285,S119,E
60706,A285,S120,E
60707,A285,S121,E
60708,A285,S122,E
60709,A285,S123,E
60710,A285,S124,E
60711,A285,S125,E
60712,A285,S126,E
60713,A285,S127,E
60714,A285,S128,E
60715,A285,S129,E
60716,A285,S130,E
60717,A285,S131,E
60718,A285,S132,E
60719,A285,S133,E
60720,A285,S134,E
60721,A285,S135,E
60722,A285,S136,E
60723,A285,S137,E
60724,A285,S138,E
60725,A285,S139,E
60726,A285,S140,E
60727,A285,S141,E
60728,A285,S142,E
60729,A285,S143,E
60730,A285,S144,E
60731,A285,S145,E
60732,A285,S146,E
60733,A285,S147,E
60734,A285,S148,E
60735,A285,S149,E
60736,A285,S150,E
60737,A285,S151,E
60738,A285,S152,E
60739,A285,S153,E
60740,A285,S154,E
60741,A285,S155,E
60742,A285,S156,E
60743,A285,S157,E
60744,A285,S158,E
60745,A285,S159,E
60746,A285,S160,E
60747,A285,S161,E
60748,A285,S162,E
60749,A285,S163,E
60750,A285,S164,E
60751,A285,S165,E
60752,A285,S166,E
60753,A285,S167,E
60754,A285,S168,E
60755,A285,S169,E
60756,A285,S170,E
60757,A285,S171,E
60758,A285,S172,E
60759,A286,S1,B
60760,A286,S2,B
60761,A286,S3,B
60762,A286,S4,B
60763,A286,S5,B
60764,A286,S6,B
60765,A286,S7,B
60766,A286,S8,B
60767,A286,S9,B
60768,A286,S10,B
60769,A286,S11,B
60770,A286,S12,B
60771,A286,S13,B
60772,A286,S14,B
60773,A286,S15,B
60774,A286,S16,B
60775,A286,S17,B
60776,A286,S18,B
60777,A286,S19,B
60778,A286,S20,B
60779,A286,S21,B
60780,A286,S22,B
60781,A286,S23,B
60782,A286,S24,B
60783,A286,S25,B
60784,A286,S26,B
60785,A286,S27,B
60786,A286,S28,B
60787,A286,S29,E
60788,A286,S30,E
60789,A286,S31,E
60790,A286,S32,E
60791,A286,S33,E
60792,A286,S34,E
60793,A286,S35,E
60794,A286,S36,E
60795,A286,S37,E
60796,A286,S38,E
60797,A286,S39,E
60798,A286,S40,E
60799,A286,S41,E
60800,A286,S42,E
60801,A286,S43,E
60802,A286,S44,E
60803,A286,S45,E
60804,A286,S46,E
60805,A286,S47,E
60806,A286,S48,E
60807,A286,S49,E
60808,A286,S50,E
60809,A286,S51,E
60810,A286,S52,E
60811,A286,S53,E
60812,A286,S54,E
60813,A286,S55,E
60814,A286,S56,E
60815,A286,S57,E
60816,A286,S58,E
60817,A286,S59,E
60818,A286,S60,E
60819,A286,S61,E
60820,A286,S62,E
60821,A286,S63,E
60822,A286,S64,E
60823,A286,S65,E
60824,A286,S66,E
60825,A286,S67,E
60826,A286,S68,E
60827,A286,S69,E
60828,A286,S70,E
60829,A286,S71,E
60830,A286,S72,E
60831,A286,S73,E
60832,A286,S74,E
60833,A286,S75,E
60834,A286,S76,E
60835,A286,S77,E
60836,A286,S78,E
60837,A286,S79,E
60838,A286,S80,E
60839,A286,S81,E
60840,A286,S82,E
60841,A286,S83,E
60842,A286,S84,E
60843,A286,S85,E
60844,A286,S86,E
60845,A286,S87,E
60846,A286,S88,E
60847,A286,S89,E
60848,A286,S90,E
60849,A286,S91,E
60850,A286,S92,E
60851,A286,S93,E
60852,A286,S94,E
60853,A286,S95,E
60854,A286,S96,E
60855,A286,S97,E
60856,A286,S98,E
60857,A286,S99,E
60858,A286,S100,E
60859,A286,S101,E
60860,A286,S102,E
60861,A286,S103,E
60862,A286,S104,E
60863,A286,S105,E
60864,A286,S106,E
60865,A286,S107,E
60866,A286,S108,E
60867,A286,S109,E
60868,A286,S110,E
60869,A286,S111,E
60870,A286,S112,E
60871,A286,S113,E
60872,A286,S114,E
60873,A286,S115,E
60874,A286,S116,E
60875,A286,S117,E
60876,A286,S118,E
60877,A286,S119,E
60878,A286,S120,E
60879,A286,S121,E
60880,A286,S122,E
60881,A286,S123,E
60882,A286,S124,E
60883,A286,S125,E
60884,A286,S126,E
60885,A286,S127,E
60886,A286,S128,E
60887,A286,S129,E
60888,A286,S130,E
60889,A286,S131,E
60890,A286,S132,E
60891,A286,S133,E
60892,A286,S134,E
60893,A286,S135,E
60894,A286,S136,E
60895,A286,S137,E
60896,A286,S138,E
60897,A286,S139,E
60898,A286,S140,E
60899,A286,S141,E
60900,A286,S142,E
60901,A286,S143,E
60902,A286,S144,E
60903,A286,S145,E
60904,A287,S1,B
60905,A287,S2,B
60906,A287,S3,B
60907,A287,S4,B
60908,A287,S5,B
60909,A287,S6,B
60910,A287,S7,B
60911,A287,S8,B
60912,A287,S9,B
60913,A287,S10,B
60914,A287,S11,B
60915,A287,S12,B
60916,A287,S13,B
60917,A287,S14,B
60918,A287,S15,B
60919,A287,S16,B
60920,A287,S17,B
60921,A287,S18,B
60922,A287,S19,B
60923,A287,S20,B
60924,A287,S21,B
60925,A287,S22,B
60926,A287,S23,B
60927,A287,S24,B
60928,A287,S25,B
60929,A287,S26,B
60930,A287,S27,B
60931,A287,S28,B
60932,A287,S29,B
60933,A287,S30,B
60934,A287,S31,B
60935,A287,S32,B
60936,A287,S33,B
60937,A287,S34,B
60938,A287,S35,B
60939,A287,S36,E
60940,A287,S37,E
60941,A287,S38,E
60942,A287,S39,E
60943,A287,S40,E
60944,A287,S41,E
60945,A287,S42,E
60946,A287,S43,E
60947,A287,S44,E
60948,A287,S45,E
60949,A287,S46,E
60950,A287,S47,E
60951,A287,S48,E
60952,A287,S49,E
60953,A287,S50,E
60954,A287,S51,E
60955,A287,S52,E
60956,A287,S53,E
60957,A287,S54,E
60958,A287,S55,E
60959,A287,S56,E
60960,A287,S57,E
60961,A287,S58,E
60962,A287,S59,E
60963,A287,S60,E
60964,A287,S61,E
60965,A287,S62,E
60966,A287,S63,E
60967,A287,S64,E
60968,A287,S65,E
60969,A287,S66,E
60970,A287,S67,E
60971,A287,S68,E
60972,A287,S69,E
60973,A287,S70,E
60974,A287,S71,E
60975,A287,S72,E
60976,A287,S73,E
60977,A287,S74,E
60978,A287,S75,E
60979,A287,S76,E
60980,A287,S77,E
60981,A287,S78,E
60982,A287,S79,E
60983,A287,S80,E
60984,A287,S81,E
60985,A287,S82,E
60986,A287,S83,E
60987,A287,S84,E
60988,A287,S85,E
60989,A287,S86,E
60990,A287,S87,E
60991,A287,S88,E
60992,A287,S89,E
60993,A287,S90,E
60994,A287,S91,E
60995,A287,S92,E
60996,A287,S93,E
60997,A287,S94,E
60998,A287,S95,E
60999,A287,S96,E
61000,A287,S97,E
61001,A287,S98,E
61002,A287,S99,E
61003,A287,S100,E
61004,A287,S101,E
61005,A287,S102,E
61006,A287,S103,E
61007,A287,S104,E
61008,A287,S105,E
61009,A287,S106,E
61010,A287,S107,E
61011,A287,S108,E
61012,A287,S109,E
61013,A287,S110,E
61014,A287,S111,E
61015,A287,S112,E
61016,A287,S113,E
61017,A287,S114,E
61018,A287,S115,E
61019,A287,S116,E
61020,A287,S117,E
61021,A287,S118,E
61022,A287,S119,E
61023,A287,S120,E
61024,A287,S121,E
61025,A287,S122,E
61026,A287,S123,E
61027,A287,S124,E
61028,A287,S125,E
61029,A287,S126,E
61030,A287,S127,E
61031,A287,S128,E
61032,A287,S129,E
61033,A287,S130,E
61034,A287,S131,E
61035,A287,S132,E
61036,A287,S133,E
61037,A287,S134,E
61038,A287,S135,E
61039,A287,S136,E
61040,A287,S137,E
61041,A287,S138,E
61042,A287,S139,E
61043,A287,S140,E
61044,A287,S141,E
61045,A287,S142,E
61046,A287,S143,E
61047,A287,S144,E
61048,A287,S145,E
61049,A287,S146,E
61050,A287,S147,E
61051,A287,S148,E
61052,A287,S149,E
61053,A287,S150,E
61054,A287,S151,E
61055,A287,S152,E
61056,A287,S153,E
61057,A287,S154,E
61058,A287,S155,E
61059,A287,S156,E
61060,A287,S157,E
61061,A287,S158,E
61062,A287,S159,E
61063,A287,S160,E
61064,A287,S161,E
61065,A287,S162,E
61066,A287,S163,E
61067,A287,S164,E
61068,A287,S165,E
61069,A287,S166,E
61070,A287,S167,E
61071,A287,S168,E
61072,A287,S169,E
61073,A287,S170,E
61074,A287,S171,E
61075,A287,S172,E
61076,A287,S173,E
61077,A287,S174,E
61078,A287,S175,E
61079,A287,S176,E
61080,A287,S177,E
61081,A287,S178,E
61082,A287,S179,E
61083,A287,S180,E
61084,A287,S181,E
61085,A287,S182,E
61086,A288,S1,B
61087,A288,S2,B
61088,A288,S3,B
