,org_airport,dest_airport,distance
1558,DTW,MSP,16.316862443496913
1559,RIC,BOS,15.620499351813308
1560,ORD,PIT,14.142135623730951
1561,GNV,ATL,8.94427190999916
1562,TYS,DEN,25.653069991718336
1563,MCO,PHL,20.04794253782667
1564,GFK,MSP,10.0
1565,GTF,SLC,14.0
1566,SEA,FAT,18.24280680158621
1567,SBP,SFO,8.485281374238571
1568,DTW,BTV,16.316862443496913
1569,DTW,TUL,21.466252583997985
1570,DTW,GRR,6.0
1571,SFO,ONT,11.661903789690601
1572,EWR,ORD,20.86144769664848
1573,EWR,SAN,52.48542654870969
1574,CVG,IAH,23.78570999570961
1575,IAH,BNA,18.24280680158621
1576,IAD,HNL,73.60767623013241
1577,LAX,MCI,29.68636050444715
1578,MDW,LGA,22.45707015618912
1579,MDW,SEA,42.61267417095529
1580,MKE,RSW,27.3408119850161
1581,HOU,LAX,28.014282071829005
1582,ORF,MDW,19.332873557751316
1583,DFW,DAY,23.62371689637344
1584,DFW,CLE,29.372095601097314
1585,FLL,PVD,27.988569095257443
1586,DTW,SAN,42.528108352006434
1587,ATL,EWR,19.530488985173925
1588,DFW,SPS,4.242640687119286
1589,RDU,LGA,14.142135623730951
1590,DFW,FWA,23.075528162969533
1591,DFW,SGF,12.806248474865697
1592,DFW,CID,17.30664612222715
1593,LGB,SLC,19.79898987322333
1594,DTW,BHM,18.973665961010276
1595,DTW,LAX,43.36634639902236
1596,MSP,SLC,29.50254226333724
1597,ABQ,IAH,20.04794253782667
1598,MSP,MSY,24.47529366524537
1599,MCI,CLT,23.29635164569766
1600,LAS,PHL,48.13481068831579
1601,BNA,BWI,16.70449041425688
1602,BWI,AUS,27.41678318111007
1603,HOU,DAL,6.324555320336759
1604,LAS,AUS,30.357865537616444
1605,MCO,BWI,19.332873557751316
1606,MDW,MCI,14.560219778561036
1607,ABQ,MDW,31.87977415227404
1608,RDU,DEN,31.56707145111817
1609,OAK,PDX,16.0
1610,EWR,SNA,52.279250185900715
1611,ORD,CLE,12.0
1612,EWR,JAC,43.34974048365226
1613,SAN,ORD,37.58510343207798
1614,JFK,DFW,30.35786553761644
1615,OAK,HNL,46.18051537174525
1616,JFK,SEA,59.39696961966999
1617,MCI,MSP,10.198039027185569
1618,JFK,DTW,16.316862443496913
1619,MSP,BWI,28.35207223467096
1620,MSP,SMF,34.36277055186325
1621,JAX,DCA,17.88854381999832
1622,SGF,ATL,19.697715603592208
1623,IAH,PNS,16.1245154965971
1624,IAH,MCI,16.079800993793423
1625,CRW,ATL,11.661903789690601
1626,BTV,DTW,16.316862443496913
1627,IAH,GJT,26.241951146970763
1628,TOL,ORD,8.0
1629,EVV,ORD,6.0
1630,DFW,FSM,8.48528137423857
1631,DFW,MGM,17.6
1632,JFK,DCA,8.94427190999916
1633,DAY,LGA,17.672577627499617
1634,MSP,DSM,6.0
1635,BIL,SLC,11.661903789690601
1636,ORD,MSP,13.416407864998739
1637,DLH,MSP,6.708203932499369
1638,IAH,ASE,23.78570999570961
1639,SFO,PSP,14.422205101855956
1640,SFO,LIH,48.373546489791295
1641,DTW,BUF,10.0
1642,SFO,BZN,21.76235281397671
1643,OTZ,ANC,22.285421243494593
1644,IAH,VPS,18.110770276274835
1645,IAH,OMA,19.200000000000003
1646,IAH,HRL,7.211102550927978
1647,IAH,MFE,8.48528137423857
1648,DTW,AVP,16.1245154965971
1649,DTW,MDT,14.560219778561036
1650,ATL,DTW,18.110770276274835
1651,IAH,TUS,24.47529366524537
1652,PDX,CLT,51.80887954781496
1653,CAK,DCA,8.94427190999916
1654,CMH,STL,16.1245154965971
1655,GRR,STL,12.806248474865697
1656,IND,DCA,18.110770276274835
1657,IND,MCO,19.332873557751316
1658,JAX,DEN,29.637813684548323
1659,MDW,FLL,26.484712571594958
1660,TPA,BNA,19.697715603592208
1661,SAT,DEN,18.659046063504963
1662,SEA,OGG,52.099904030621786
1663,PIT,BOS,18.439088914585774
1664,ATL,PIT,16.1245154965971
1665,DFW,PDX,33.81360672865289
1666,ATL,CVG,12.0
1667,MSP,JAC,27.247018185482247
1668,MSP,OMA,7.211102550927978
1669,DFW,SJT,6.324555320336759
1670,ELP,IAH,17.88854381999832
1671,ATL,ROA,12.806248474865697
1672,DFW,LRD,10.770329614269007
1673,TYS,IAH,21.466252583997985
1674,MSP,CVG,16.473008225579203
1675,LAX,MRY,8.48528137423857
1676,BDL,DTW,17.672577627499617
1677,IAH,LFT,8.246211251235321
1678,JAN,IAH,11.661903789690601
1679,ATL,AGS,6.0
1680,SGF,DEN,17.88854381999832
1681,IAH,COS,20.36467529817257
1682,IAH,ABQ,20.04794253782667
1683,IAH,ELP,17.88854381999832
1684,ATL,MGM,6.708203932499369
1685,RDU,TTN,12.806248474865697
1686,MYR,LGA,17.204650534085253
1687,SHV,DEN,20.86144769664848
1688,LAX,RNO,12.165525060596439
1689,EWR,HNL,76.63223864666881
1690,TPA,IAD,19.332873557751316
1691,DAL,LAX,26.427258654654285
1692,LAS,BNA,34.8
1693,MDW,DTW,8.246211251235321
1694,MEM,TPA,17.00823330037544
1695,MHT,TPA,29.76172038038124
1696,ALB,BWI,8.48528137423857
1697,RDU,BWI,8.94427190999916
1698,SJC,AUS,30.0
1699,HOU,OAK,33.79230681678894
1700,MCO,IAD,17.232527382830412
1701,KTN,SEA,19.266551326067674
1702,MSP,TPA,24.298148077579903
1703,ATL,ROC,19.530488985173925
1704,JFK,SAN,53.665631459994955
1705,IAH,DAL,6.324555320336759
1706,IAH,LRD,8.94427190999916
1707,MSP,ROC,25.649951267010238
1708,LIT,DEN,20.8
1709,DFW,AEX,10.198039027185569
1710,MSP,ISN,17.232527382830412
1711,MSP,CLE,19.790907002964772
1712,LAX,COS,23.78570999570961
1713,LGB,LAS,8.48528137423857
1714,JFK,BTV,8.0
1715,ATL,MLB,12.806248474865697
1716,IAH,SAT,6.0
1717,CLT,ORF,8.246211251235321
1718,SMF,LGB,11.661903789690601
1719,MSN,MSP,8.246211251235321
1720,DEN,PHL,34.8
1721,CLT,MSY,18.659046063504963
1722,BUR,OAK,10.0
1723,FLL,TPA,6.708203932499369
1724,LAS,GEG,17.88854381999832
1725,AMA,DAL,11.661903789690601
1726,RSW,MKE,27.3408119850161
1727,HOU,SNA,26.832815729997478
1728,TPA,IAH,21.04471430074545
1729,SFO,OGG,45.61578674099571
1730,FLL,PHX,39.308014449982075
1731,DFW,PBI,28.844410203711917
1732,LAX,LIH,51.264022471905186
1733,DFW,MFE,12.165525060596439
1734,MIA,EGE,35.43557534456016
1735,MIA,RDU,16.316862443496913
1736,EWR,DTW,18.439088914585774
1737,MSP,ABQ,25.298221281347036
1738,ATL,SRQ,12.649110640673518
1739,ATL,ICT,21.76235281397671
1740,ILM,ATL,14.142135623730951
1741,DFW,PIA,18.10193359837562
1742,ORD,DFW,21.525798475317938
1743,MSP,TUL,16.492422502470642
1744,LAX,ABQ,19.464840096954305
1745,IAH,ONT,27.073234014428348
1746,IAH,CRP,8.485281374238571
1747,SDF,DEN,30.442076144704714
1748,IAH,HNL,56.262598589116024
1749,CLT,JFK,17.204650534085253
1750,IAH,RNO,31.2
1751,DAL,OKC,6.324555320336759
1752,JAX,BNA,15.620499351813308
1753,LAS,AMA,22.45707015618912
1754,LAX,MDW,38.41874542459709
1755,LBB,AUS,10.0
1756,MHT,MDW,25.649951267010238
1757,STL,TPA,21.76235281397671
1758,TUL,PHX,27.62028240261131
1759,CLE,LAX,45.425983753794476
1760,IAH,SEA,38.939953775011084
1761,MIA,PHX,39.58181400592954
1762,DFW,PIT,30.0612707648895
1763,SEA,BOS,46.12006071114825
1764,JFK,ROC,10.0
1765,ATL,DCA,17.204650534085253
1766,SMF,MSP,34.36277055186325
1767,DFW,BPT,8.48528137423857
1768,RIC,LGA,10.0
1769,MSP,SDF,16.0
1770,SMF,HNL,47.774470169746515
1771,DFW,ACT,3.0
1772,MIA,EYW,4.242640687119286
1773,MIA,PNS,17.204650534085253
1774,MSP,DLH,6.708203932499369
1775,BUR,PDX,18.727519857151403
1776,MSP,FSD,6.324555320336759
1777,BDL,PBI,27.200000000000003
1778,PSP,LAX,6.0
1779,CLT,PBI,18.0
1780,CLT,MCO,14.142135623730951
1781,CLT,MEM,18.0
1782,ATL,MSY,14.422205101855956
1783,BWI,SAN,49.91192242340501
1784,DCA,MSY,25.298221281347036
1785,FLL,PHL,22.285421243494593
1786,MSY,TPA,16.492422502470642
1787,RNO,LAS,10.0
1788,SJC,SNA,11.313708498984761
1789,SMF,SAN,14.422205101855956
1790,IAH,SJC,32.643529220965064
1791,DFW,RSW,27.3408119850161
1792,BOS,SAV,22.627416997969522
1793,FLL,DCA,19.790907002964772
1794,IND,MSP,17.204650534085253
1795,MSP,BOS,26.508866441249427
1796,MSY,MSP,24.47529366524537
1797,LGA,CLE,16.1245154965971
1798,DFW,MLU,10.0
1799,IAH,SLC,31.06638054231616
1800,CLT,DTW,15.231546211727817
1801,OGG,ITO,4.242640687119286
1802,PUB,DEN,3.0
1803,GJT,DEN,8.0
1804,JFK,SLC,45.6
1805,RDU,DTW,17.204650534085253
1806,SLC,CLT,37.6807643234582
1807,CLT,SEA,52.41679120281973
1808,AUS,PHX,24.47529366524537
1809,BHM,TPA,14.422205101855956
1810,BNA,DAL,17.232527382830412
1811,IND,RSW,22.285421243494593
1812,LAS,ONT,8.485281374238571
1813,MDW,HOU,23.075528162969533
1814,MDW,OKC,18.659046063504963
1815,SAT,LAS,29.415642097360376
1816,HOU,OKC,12.649110640673518
1817,CLT,SFO,50.45711049990873
1818,MIA,BWI,23.29635164569766
1819,DFW,SMF,29.68636050444715
1820,MSP,SAN,32.19937887599697
1821,CVG,LAX,41.430423603916964
1822,EWR,BNA,20.238577025077632
1823,CVG,IAD,14.142135623730951
1824,ORD,TYS,14.422205101855956
1825,DFW,CHA,19.790907002964772
1826,MIA,CMH,22.627416997969522
1827,RHI,MSP,8.246211251235321
1828,PDX,TUS,28.30688962072661
1829,SBN,ATL,16.492422502470642
1830,CDC,SLC,7.211102550927978
1831,KTN,WRG,4.242640687119286
1832,MIA,ORF,18.727519857151403
1833,MIA,CHS,14.0
1834,ATL,MSN,17.88854381999832
1835,ATL,FNT,18.110770276274835
1836,RSW,ACY,23.62371689637344
1837,MIA,CVG,23.29635164569766
1838,DSM,DEN,17.88854381999832
1839,CLT,RDU,6.0
1840,CMH,DEN,26.4
1841,DAL,BNA,17.232527382830412
1842,EWR,MSY,31.06638054231616
1843,HRL,HOU,7.211102550927978
1844,LAS,IND,34.9857113690718
1845,LAS,PIT,42.27339588914048
1846,LAS,RDU,44.41621325597219
1847,LAS,SAN,8.94427190999916
1848,MDW,BNA,10.198039027185569
1849,SAT,PHX,23.29635164569766
1850,OKC,PHX,24.212393520674492
1851,CLT,DEN,29.19726014543145
1852,ORD,ANC,58.63139090964839
1853,SJC,KOA,47.22880476997063
1854,DCA,JAX,17.88854381999832
1855,DFW,CHS,27.200000000000003
1856,MLI,ORD,6.0
1857,STL,EWR,25.799224794555357
1858,ATL,ORF,17.08800749063506
1859,IAD,BOS,14.422205101855956
1860,MSP,DIK,18.439088914585774
1861,ATL,SAV,6.324555320336759
1862,JAX,IAD,17.88854381999832
1863,MIA,TLH,12.806248474865697
1864,ORD,BOI,34.88266044899672
1865,BZN,LAX,22.22791038311969
1866,CLT,DCA,8.48528137423857
1867,CLT,CLE,12.165525060596439
1868,CLT,TPA,16.492422502470642
1869,CLT,IND,14.422205101855956
1870,CLT,BOS,18.24280680158621
1871,IND,HOU,21.525798475317938
1872,LAS,TPA,41.04631530356897
1873,STL,SAT,19.266551326067674
1874,TPA,MSY,16.492422502470642
1875,TPA,STL,21.76235281397671
1876,HOU,LAS,25.42754412050051
1877,SFO,MCO,50.37142046835685
1878,ORD,TUS,29.637813684548323
1879,DFW,BWI,26.563132345414385
1880,SNA,PDX,20.8
1881,BLI,LAS,22.22791038311969
1882,SLC,JFK,45.6
1883,PHL,DTW,17.08800749063506
1884,SLC,STL,25.314027731674784
1885,SLC,EWR,44.4
1886,ATL,SEA,48.596296155159806
1887,FLL,CLE,24.053274205396654
1888,DFW,MHK,14.142135623730951
1889,SLC,BZN,10.0
1890,LAX,FAT,6.324555320336759
1891,SLC,OKC,23.78570999570961
1892,PHX,PSP,8.0
1893,SLC,CNY,8.485281374238571
1894,BOS,SRQ,29.76172038038124
1895,ATL,HPN,21.76235281397671
1896,SCC,BRW,16.1245154965971
1897,SLC,BIL,11.661903789690601
1898,ATL,JAC,33.42813186524189
1899,PHX,EWR,46.367229807267975
1900,CLT,LAX,45.66311421705707
1901,ATL,IND,12.649110640673518
1902,BWI,MCI,28.8
1903,ELP,LAS,16.473008225579203
1904,LAS,SJC,12.165525060596439
1905,ABQ,LAX,19.464840096954305
1906,SNA,SJC,11.313708498984761
1907,ORD,JAC,27.70415131347647
1908,PDX,ANC,37.66165158354052
1909,ATL,EYW,18.973665961010276
1910,GEG,MSP,29.024127893874777
1911,BOS,CLE,16.079800993793423
1912,BNA,EWR,20.238577025077632
1913,ORD,GRB,6.324555320336759
1914,ORD,ATW,6.324555320336759
1915,ORD,SYR,17.88854381999832
1916,LBB,DFW,8.246211251235321
1917,DFW,SAF,18.973665961010276
1918,DFW,FSD,17.672577627499617
1919,DFW,TYR,6.0
1920,ORD,MKG,6.708203932499369
1921,CVG,DTW,6.324555320336759
1922,SLC,OAK,18.24280680158621
1923,SLC,TUS,16.1245154965971
1924,SLC,CVG,32.42221460665511
1925,PHX,STL,27.073234014428348
1926,PHX,DCA,42.42640687119285
1927,IND,IAD,18.110770276274835
1928,PHX,FLG,6.708203932499369
1929,ORD,BZN,29.19726014543145
1930,SFO,KOA,46.164921748011224
1931,IAD,BDL,11.661903789690601
1932,PHX,FLL,39.308014449982075
1933,CLT,FLL,18.0
1934,PHX,AUS,24.47529366524537
1935,SAT,CLT,30.357865537616444
1936,CLT,PIT,10.0
1937,BOI,OAK,16.97056274847714
1938,BWI,BHM,18.659046063504963
1939,DCA,MKE,17.232527382830412
1940,FLL,BUF,25.799224794555357
1941,FLL,DAL,27.3408119850161
1942,LAS,ELP,16.473008225579203
1943,MCO,AUS,25.799224794555357
1944,MCO,MKE,24.37047393876451
1945,MDW,ABQ,31.87977415227404
1946,OAK,BUR,10.0
1947,DFW,TUS,20.8
1948,PDX,DCA,54.64942817633136
1949,ORD,PSP,36.09986149557918
1950,ATL,AUS,21.346662502602136
1951,ATL,JFK,20.86144769664848
1952,MSP,EWR,31.06638054231616
1953,ATL,LEX,10.0
1954,LGA,SAV,18.10193359837562
1955,SJC,HNL,47.274517448621296
1956,FNT,ORD,8.246211251235321
1957,SBN,MSP,15.231546211727817
1958,SLC,FCA,17.08800749063506
1959,PHX,GJT,14.422205101855956
1960,SLC,BTM,10.198039027185569
1961,ATL,GSO,11.661903789690601
1962,JFK,SYR,8.48528137423857
1963,ATL,EVV,11.661903789690601
1964,PHX,ABQ,12.649110640673518
1965,ATL,XNA,16.70449041425688
1966,PHX,TUS,6.708203932499369
1967,PHX,DRO,12.806248474865697
1968,DEN,JMS,18.439088914585774
1969,DEN,AUS,18.24280680158621
1970,DEN,PIT,28.824989158714352
1971,DEN,MEM,24.83867951401604
1972,BUR,SJC,8.48528137423857
1973,DAY,DEN,24.0
1974,DCA,MDW,16.70449041425688
1975,MDW,MSY,19.790907002964772
1976,PIT,MDW,14.142135623730951
1977,PNS,BNA,12.165525060596439
1978,ORF,MCO,18.867962264113206
1979,PHX,MCO,37.6807643234582
1980,PHX,TPA,36.712940497868054
1981,PHX,MCI,30.357865537616444
1982,ANC,OGG,49.91192242340501
1983,IND,DTW,8.48528137423857
1984,DEN,LNK,16.1245154965971
1985,DEN,LFT,25.298221281347036
1986,SDF,DTW,8.94427190999916
1987,DEN,ISN,18.110770276274835
1988,ORD,DBQ,6.324555320336759
1989,ORD,FAR,16.473008225579203
1990,DEN,MKE,27.62028240261131
1991,DEN,FCA,21.525798475317938
1992,PHX,ELP,12.649110640673518
1993,ORD,JFK,22.45707015618912
1994,ATL,CAE,6.0
1995,SYR,IAD,10.198039027185569
1996,DEN,BOS,39.763299661874136
1997,DEN,FLL,32.75362575349483
1998,DEN,MLI,22.627416997969522
1999,DEN,SDF,30.442076144704714
2000,PHX,BOS,50.37142046835685
2001,ROC,CLT,17.08800749063506
2002,PHX,PIT,39.308014449982075
2003,PHX,OMA,30.0612707648895
2004,LGA,RSW,25.799224794555357
2005,LGA,RDU,14.142135623730951
2006,SLC,FAR,25.848791074245618
2007,MIA,MSY,17.232527382830412
2008,CLT,LGA,17.204650534085253
2009,BUF,MCO,22.908513701242168
2010,DEN,TUL,18.973665961010276
2011,ELP,LAX,19.464840096954305
2012,ELP,PHX,12.649110640673518
2013,LAS,RNO,10.0
2014,LAX,HOU,28.014282071829005
2015,TPA,IND,20.238577025077632
2016,ORD,SMF,40.95851559810243
2017,DFW,PSP,30.442076144704714
2018,DFW,ICT,10.0
2019,ANC,OME,26.046112953759533
2020,PSP,SEA,24.37047393876451
2021,PVD,ATL,24.422940035957996
2022,BUF,ATL,17.30664612222715
2023,LGA,RIC,10.0
2024,GRR,MSP,16.492422502470642
2025,LGA,GSP,17.30664612222715
2026,DFW,GUC,17.30664612222715
2027,DEN,FAR,17.00823330037544
2028,DEN,SGF,17.88854381999832
2029,DEN,ASE,6.0
2030,LAX,PSP,6.0
2031,IAH,ISN,24.738633753705965
2032,DEN,MSO,19.530488985173925
2033,ATL,HSV,6.708203932499369
2034,IAH,PSP,25.653069991718336
2035,DEN,XNA,16.70449041425688
2036,DEN,HSV,29.89046670763105
2037,DEN,MAF,16.492422502470642
2038,DEN,FSD,17.88854381999832
2039,CLT,JAX,10.198039027185569
2040,BHM,LAS,34.9857113690718
2041,CMH,MDW,10.770329614269007
2042,DAL,MSY,13.416407864998739
2043,MCI,STL,8.246211251235321
2044,MCO,MCI,27.247018185482247
2045,PHX,LIT,24.029981273400946
2046,PHX,RDU,40.87052727822336
2047,PHX,SAT,23.29635164569766
2048,PHX,SDF,32.95087252259035
2049,SEA,MKE,42.42640687119285
2050,PHX,IND,32.0199937539032
2051,PHX,CMH,36.712940497868054
2052,HDN,DFW,20.489997559785117
2053,ATL,RDU,12.649110640673518
2054,ATL,MTJ,28.244645510255566
2055,SBN,DTW,6.324555320336759
2056,PIT,ORD,14.142135623730951
2057,DFW,TXK,8.246211251235321
2058,DFW,TLH,21.04471430074545
2059,LAX,SJC,10.0
2060,DEN,MOT,18.973665961010276
2061,DEN,GRR,30.77661449867415
2062,ATL,RIC,16.1245154965971
2063,ATL,STL,15.620499351813308
2064,LGB,JFK,54.64942817633136
2065,SLC,SEA,20.86144769664848
2066,DEN,MSN,24.83867951401604
2067,DEN,RAP,10.198039027185569
2068,BUR,SLC,18.439088914585774
2069,BWI,ISP,6.324555320336759
2070,BWI,PIT,8.246211251235321
2071,BWI,PWM,14.422205101855956
2072,BWI,ROC,8.246211251235321
2073,DEN,CMH,26.4
2074,DEN,IND,28.8
2075,LAS,OAK,14.142135623730951
2076,LAS,OKC,28.844410203711917
2077,MCO,PIT,19.266551326067674
2078,MDW,EWR,20.86144769664848
2079,OAK,MDW,42.27339588914048
2080,SMF,MDW,40.95851559810243
2081,TPA,PVD,28.487190103623774
2082,HOU,IND,21.525798475317938
2083,HOU,MSY,10.0
2084,HOU,PIT,29.76172038038124
2085,ONT,OAK,11.661903789690601
2086,ORD,PBI,26.484712571594958
2087,SEA,TUS,30.734996339677675
2088,SEA,MCI,34.94452746854648
2089,SMF,OGG,47.22880476997063
2090,ONT,SLC,16.97056274847714
2091,DFW,MOB,18.439088914585774
2092,DFW,GGG,6.0
2093,ORD,BUF,18.110770276274835
2094,ORD,CMH,10.770329614269007
2095,ORD,SBN,3.0
2096,DEN,CVG,24.0
2097,LSE,ORD,8.94427190999916
2098,GSO,LGA,14.422205101855956
2099,LAX,SBA,4.242640687119286
2100,MFR,SLC,17.88854381999832
2101,ATL,ASE,27.364210202379308
2102,DEN,BHM,30.357865537616444
2103,SFO,MRY,4.242640687119286
2104,EWR,IAD,7.211102550927978
2105,GSO,IAD,8.485281374238571
2106,MDT,MCO,20.8
2107,ATL,LFT,15.231546211727817
2108,IAH,BFL,29.68636050444715
2109,ORD,HNL,65.52098900352468
2110,LAX,FLL,46.367229807267975
2111,ATL,MKE,18.973665961010276
2112,BDL,BWI,8.94427190999916
2113,BWI,DAY,16.0
2114,BWI,MHT,11.661903789690601
2115,DEN,BNA,29.197260145431457
2116,DEN,ONT,22.285421243494593
2117,MDW,CMH,10.770329614269007
2118,MDW,PVD,25.6
2119,MKE,LAX,38.736029739765534
2120,PHX,MSY,26.832815729997478
2121,STL,HOU,16.473008225579203
2122,STL,OKC,15.231546211727817
2123,STL,TUL,10.770329614269007
2124,SAN,MCO,43.4658486630596
2125,SAN,LIH,52.099904030621786
2126,BOS,CHS,21.525798475317938
2127,ATL,EGE,27.364210202379308
2128,ATL,HDN,28.849956672411135
2129,DAY,EWR,16.079800993793423
2130,IAH,BTR,8.246211251235321
2131,DFW,ROW,14.142135623730951
2132,ORD,BDL,24.0
2133,MMH,SFO,8.0
2134,IAH,JAN,11.661903789690601
2135,DEN,DSM,17.88854381999832
2136,TLH,ATL,6.0
2137,ORD,MTJ,24.268498099388022
2138,IAH,DCA,24.149534156997728
2139,IAH,LIT,11.661903789690601
2140,IAH,TPA,21.04471430074545
2141,FLL,SFO,52.099904030621786
2142,DCA,CLE,10.0
2143,DEN,SHV,20.86144769664848
2144,BIL,DEN,14.422205101855956
2145,APN,DTW,6.0
2146,MKE,EWR,21.04471430074545
2147,SNA,SLC,18.439088914585774
2148,ORD,OGG,64.91240251292507
2149,SAT,PHL,30.095846889562686
2150,ATL,SAT,23.29635164569766
2151,BNA,BOS,25.848791074245618
2152,BNA,MCO,18.867962264113206
2153,DAL,ABQ,16.70449041425688
2154,FLL,MDW,26.484712571594958
2155,LAS,FNT,39.06916943063929
2156,LAS,TUS,12.806248474865697
2157,MCO,ISP,23.075528162969533
2158,OAK,DEN,28.977232442039735
2159,HOU,FLL,24.47529366524537
2160,HOU,TPA,21.04471430074545
2161,ONT,SJC,10.0
2162,SEA,KOA,52.85451730930857
2163,DFW,RNO,27.70415131347647
2164,ORD,JAX,20.04794253782667
2165,IAH,CVG,23.78570999570961
2166,CLE,DTW,6.708203932499369
2167,IAH,CHS,24.47529366524537
2168,GRR,DTW,6.0
2169,IAH,TUL,14.0
2170,IAH,GSP,22.285421243494593
2171,IAH,HSV,16.473008225579203
2172,IAH,RDU,28.844410203711917
2173,LAN,DTW,3.0
2174,DAL,SAN,25.2
2175,HOU,ABQ,20.04794253782667
2176,LAS,MSY,31.153811965793206
2177,LAS,SMF,12.649110640673518
2178,LGA,MDW,22.45707015618912
2179,SAT,DAL,7.211102550927978
2180,DFW,JFK,30.35786553761644
2181,JNU,SIT,4.242640687119286
2182,ATL,MCI,18.659046063504963
2183,ATL,MYR,12.0
2184,IAH,MSY,10.0
2185,HSV,DFW,17.88854381999832
2186,ORD,ELP,25.765092664300663
2187,ATL,GSP,6.708203932499369
2188,ORD,CMX,12.165525060596439
2189,LAX,SAF,19.464840096954305
2190,IAH,FLL,24.47529366524537
2191,ATL,GRK,21.04471430074545
2192,LNK,ORD,18.110770276274835
2193,EWR,IND,19.266551326067674
2194,CVG,TTN,16.079800993793423
2195,IAH,PHL,26.832815729997478
2196,HPN,MCO,24.422940035957996
2197,ATL,FAY,12.165525060596439
2198,SLC,PHL,43.216663452885854
2199,BNA,CMH,10.0
2200,BNA,MDW,10.198039027185569
2201,BOI,GEG,8.246211251235321
2202,LGA,CAK,16.0
2203,MDW,BUF,18.110770276274835
2204,MDW,MHT,25.649951267010238
2205,ATL,CMH,12.649110640673518
2206,SDF,TPA,18.24280680158621
2207,IAH,RSW,22.908513701242168
2208,EWR,EGE,38.41874542459709
2209,DFW,OGG,54.187175604565326
2210,BOI,MSP,27.62607463973121
2211,STL,MSP,13.416407864998739
2212,ATL,BHM,6.0
2213,SDF,IAH,21.525798475317938
2214,SAN,HNL,49.781924430459696
2215,ORD,FSD,18.439088914585774
2216,GEG,SLC,18.439088914585774
2217,IAH,BZN,27.152900397563425
2218,LIH,OGG,6.324555320336759
2219,LGA,SRQ,25.298221281347036
2220,AGS,ATL,6.0
2221,SFO,AUS,31.153811965793206
2222,AUS,HOU,6.708203932499369
2223,BNA,SAN,37.50839905941068
2224,BWI,LAX,50.91168824543142
2225,CLT,HOU,25.848791074245618
2226,DCA,HOU,24.149534156997728
2227,FLL,ISP,25.043961347997648
2228,LAX,MKE,38.736029739765534
2229,MSY,MDW,19.790907002964772
2230,PHX,MKE,31.884792613407413
2231,RDU,TPA,17.88854381999832
2232,RSW,MDW,25.848791074245618
2233,TPA,PHL,22.22791038311969
2234,OKC,HOU,12.649110640673518
2235,DFW,ONT,24.119701490690137
2236,LAX,CMH,43.79589021814718
2237,ATL,OMA,21.76235281397671
2238,ABQ,MSP,25.298221281347036
2239,TUS,MSP,24.970382456021774
2240,ATL,ILM,14.142135623730951
2241,RSW,CLE,24.0
2242,FLL,CVG,21.76235281397671
2243,ORD,BNA,10.198039027185569
2244,ORD,ABQ,31.87977415227404
2245,ORD,CMI,4.242640687119286
2246,CEC,SFO,8.94427190999916
2247,EWR,STL,25.799224794555357
2248,ICT,ORD,17.232527382830412
2249,ORD,SDF,7.211102550927978
2250,CHS,JFK,17.00823330037544
2251,IAH,CLE,29.50254226333724
2252,ATL,SDF,10.198039027185569
2253,AUS,SAN,24.119701490690137
2254,BOS,MDW,25.649951267010238
2255,DAL,SNA,25.228555249954365
2256,DEN,TPA,30.07191380674
2257,HOU,CRP,8.485281374238571
2258,LAS,MAF,22.285421243494593
2259,LIT,MDW,17.204650534085253
2260,MCI,MKE,15.231546211727817
2261,MCO,ALB,25.799224794555357
2262,MCO,MHT,27.527440854536408
2263,OAK,ONT,11.661903789690601
2264,SAN,SMF,14.422205101855956
2265,OAK,SAN,14.142135623730951
2266,OAK,SNA,12.806248474865697
2267,OKC,LAS,28.844410203711917
2268,ORD,RDU,17.30664612222715
2269,SEA,MSY,44.058143401645964
2270,SEA,ABQ,24.0
2271,ATL,SAN,39.61817764612602
2272,EVV,ATL,11.661903789690601
2273,DFW,GJT,20.86144769664848
2274,DFW,ABI,6.0
2275,EYW,MIA,4.242640687119286
2276,SFO,MCI,33.68560523428368
2277,SFO,FAT,6.324555320336759
2278,SEA,OMA,33.19036004625439
2279,DEN,GTF,17.00823330037544
2280,MCO,ACY,20.86144769664848
2281,RSW,CVG,21.346662502602136
2282,IAH,SAV,22.908513701242168
2283,IND,ORD,6.708203932499369
2284,JAX,PHL,17.30664612222715
2285,SFO,STL,38.41874542459709
2286,CHS,HOU,24.47529366524537
2287,LAS,ICT,28.844410203711917
2288,MCO,FNT,22.627416997969522
2289,MDW,LAX,38.41874542459709
2290,OAK,BOI,16.97056274847714
2291,OAK,MCI,33.68560523428368
2292,RSW,IND,22.285421243494593
2293,TPA,CAK,20.86144769664848
2294,TPA,CMH,19.200000000000003
2295,PHX,SMF,16.473008225579203
2296,PHX,BOI,17.232527382830412
2297,ORD,SJC,41.08138264469685
2298,DFW,ABQ,18.973665961010276
2299,DEN,JFK,37.21934980624997
2300,ORD,BMI,4.242640687119286
2301,DEN,ICT,14.560219778561036
2302,SFO,OKC,30.095846889562686
2303,BOS,SEA,46.12006071114825
2304,EWR,SAV,17.00823330037544
2305,SFO,TUS,20.8
2306,HRL,IAH,7.211102550927978
2307,JAX,BOS,24.992798962901293
2308,GPT,ATL,11.661903789690601
2309,ATL,CID,17.00823330037544
2310,SFO,BUR,10.0
2311,BHM,MDW,16.1245154965971
2312,DAL,MCI,14.560219778561036
