,ord_airport,dest_airport,depart_time,arr_time,day
15474,IAH,LFT,1439.0,1531.0,3
15475,IAH,SHV,1344.0,1433.0,3
15476,IAH,ABQ,1740.0,1851.0,3
15477,IAH,TUS,925.0,1052.0,3
15478,IAH,MOB,1601.0,1724.0,3
15479,IAH,CVG,1531.0,1844.0,3
15480,IAH,BTR,1535.0,1628.0,3
15481,IAH,AEX,851.0,943.0,3
15482,IAH,LCH,1541.0,1628.0,3
15483,IAH,CLT,1902.0,2206.0,3
15484,IAH,GPT,1328.0,1440.0,3
15485,IAH,DAL,904.0,1006.0,3
15486,IAH,MOB,1500.0,1613.0,3
15487,IAH,ELP,2110.0,2210.0,3
15488,IAH,MTJ,1207.0,1354.0,3
15489,IAH,DAL,1835.0,1932.0,3
15490,IAH,MKE,1250.0,1526.0,3
15491,IAH,SHV,718.0,813.0,3
15492,IAH,JAN,1315.0,1418.0,3
15493,IAH,LBB,844.0,1009.0,3
15494,IAH,CVG,1909.0,2231.0,3
15495,IAH,PNS,1943.0,2102.0,3
15496,IAH,MAF,727.0,854.0,3
15497,IAH,XNA,852.0,1042.0,3
15498,IAH,GRK,1738.0,1839.0,3
15499,IAH,TYS,1252.0,1544.0,3
15500,IAH,ISN,949.0,1327.0,4
15501,IAH,BTR,1734.0,1833.0,4
15502,IAH,BRO,2102.0,2224.0,4
15503,IAH,GRK,1740.0,1857.0,4
15504,IAH,AMA,851.0,1036.0,4
15505,IAH,BHM,1556.0,1735.0,4
15506,IAH,OMA,853.0,1110.0,4
15507,IAH,BTR,742.0,844.0,4
15508,IAH,COS,858.0,1026.0,4
15509,IAH,MFE,905.0,1042.0,4
15510,IAH,TUL,1738.0,1903.0,4
15511,IAH,MAF,840.0,1032.0,4
15512,IAH,CLT,731.0,1058.0,4
15513,IAH,XNA,1559.0,1736.0,4
15514,IAH,ELP,2103.0,2152.0,4
15515,IAH,MAF,2057.0,2217.0,4
15516,IAH,CRP,1552.0,1647.0,4
15517,IAH,MAF,1730.0,1853.0,4
15518,IAH,DAL,753.0,856.0,4
15519,IAH,BTR,1536.0,1634.0,4
15520,IAH,ATL,558.0,850.0,4
15521,IAH,AEX,850.0,955.0,4
15522,IAH,LFT,736.0,837.0,4
15523,IAH,MSP,721.0,1022.0,4
15524,IAH,MOB,1928.0,2053.0,4
15525,IAH,XNA,848.0,1025.0,4
15526,IAH,PNS,946.0,1114.0,4
15527,IAH,BTR,2136.0,2242.0,4
15528,IAH,SHV,1751.0,1853.0,4
15529,IAH,DTW,918.0,1237.0,4
15530,IAH,ABQ,1448.0,1614.0,5
15531,IAH,MFE,1758.0,1904.0,5
15532,IAH,BRO,1436.0,1606.0,5
15533,IAH,JAN,2024.0,2137.0,5
15534,IAH,TUL,1444.0,1615.0,5
15535,IAH,MAF,1436.0,1618.0,5
15536,IAH,BTR,1246.0,1418.0,5
15537,IAH,RIC,1904.0,2249.0,5
15538,IAH,MOB,1606.0,1744.0,5
15539,IAH,ICT,1547.0,1746.0,5
15540,IAH,TYS,1318.0,1640.0,5
15541,IAH,OKC,1313.0,1454.0,5
15542,IAH,MFE,903.0,1042.0,5
15543,IAH,SHV,1555.0,1710.0,5
15544,IAH,LBB,1744.0,1914.0,5
15545,IAH,HSV,1115.0,1321.0,5
15546,IAH,COS,856.0,1039.0,5
15547,IAH,LIT,1859.0,2029.0,5
15548,IAH,XNA,1030.0,1213.0,5
15549,IAH,SAV,1303.0,1622.0,5
15550,IAH,JAN,733.0,909.0,5
15551,IAH,BTR,1735.0,1832.0,5
15552,IAH,DAL,755.0,903.0,5
15553,IAH,JAX,1901.0,2210.0,5
15554,IAH,AEX,1611.0,1730.0,5
15555,IAH,TUL,1033.0,1200.0,5
15556,IAH,OKC,905.0,1105.0,5
15557,IAH,JAN,1024.0,1205.0,5
15558,IAH,MCI,1545.0,1753.0,5
15559,IAH,CRP,2030.0,2131.0,5
15560,IAH,JAN,1918.0,2038.0,6
15561,IAH,CLT,1904.0,2231.0,6
15562,IAH,HRL,1124.0,1230.0,6
15563,IAH,ICT,1546.0,1736.0,6
15564,IAH,CRP,1952.0,2101.0,6
15565,IAH,TUL,2129.0,2254.0,6
15566,IAH,HSV,1543.0,1747.0,6
15567,IAH,SHV,1538.0,1634.0,6
15568,IAH,MCI,1812.0,2002.0,6
15569,IAH,GPT,1017.0,1134.0,6
15570,IAH,CRP,2105.0,2203.0,6
15571,IAH,LBB,1739.0,1910.0,6
15572,IAH,OMA,854.0,1111.0,6
15573,IAH,MFE,2109.0,2222.0,6
15574,IAH,MKE,1243.0,1531.0,6
15575,IAH,CMH,1312.0,1700.0,6
15576,IAH,OKC,713.0,834.0,6
15577,IAH,RIC,1903.0,2245.0,6
15578,IAH,DTW,1503.0,1853.0,6
15579,IAH,HOB,1049.0,1129.0,6
15580,IAH,MAF,1545.0,1722.0,6
15581,IAH,ICT,1250.0,1432.0,6
15582,IAH,HSV,1014.0,1212.0,6
15583,IAH,VPS,1246.0,1434.0,6
15584,IAH,BRO,856.0,1001.0,6
15585,IAH,COS,858.0,1022.0,6
15586,IAH,BNA,1900.0,2053.0,6
15587,IAH,TYS,1914.0,2220.0,6
15588,IAH,TUS,2058.0,2226.0,6
15589,IAH,OKC,1258.0,1435.0,6
15590,IAH,ICT,1928.0,2115.0,7
15591,IAH,LFT,1739.0,1832.0,7
15592,IAH,MSP,1144.0,1422.0,7
15593,IAH,TUL,841.0,1014.0,7
15594,IAH,MFE,1857.0,2009.0,7
15595,IAH,BTR,1240.0,1335.0,7
15596,IAH,LFT,1115.0,1208.0,7
15597,IAH,ICT,856.0,1053.0,7
15598,IAH,HSV,1006.0,1209.0,7
15599,IAH,LRD,1755.0,1902.0,7
15600,IAH,MOB,1321.0,1442.0,7
15601,IAH,LBB,1739.0,1911.0,7
15602,IAH,GPT,1908.0,2027.0,7
15603,IAH,ISN,952.0,1326.0,7
15604,IAH,LCH,1251.0,1340.0,7
15605,IAH,VPS,1913.0,2048.0,7
15606,IAH,VPS,1255.0,1440.0,7
15607,IAH,CVG,1907.0,2245.0,7
15608,IAH,MCI,1900.0,2053.0,7
15609,IAH,DTW,1255.0,1642.0,7
15610,IAH,MAF,1246.0,1402.0,7
15611,IAH,MFE,1500.0,1611.0,7
15612,IAH,LFT,1903.0,1952.0,7
15613,IAH,COS,854.0,1025.0,7
15614,IAH,DAL,756.0,903.0,7
15615,IAH,MOB,1606.0,1719.0,7
15616,IAH,CLE,713.0,1113.0,7
15617,IAH,JAN,1247.0,1412.0,7
15618,IAH,XNA,1259.0,1433.0,7
15619,IAH,CLT,1900.0,2244.0,7
15620,IAH,LFT,1900.0,1943.0,8
15621,IAH,GPT,1029.0,1137.0,8
15622,IAH,AEX,717.0,809.0,8
15623,IAH,DAL,2059.0,2200.0,8
15624,IAH,BRO,1504.0,1604.0,8
15625,IAH,ATL,1114.0,1415.0,8
15626,IAH,XNA,1025.0,1153.0,8
15627,IAH,MAF,1738.0,1901.0,8
15628,IAH,STL,1529.0,1736.0,8
15629,IAH,ELP,914.0,1010.0,8
15630,IAH,HRL,1443.0,1556.0,8
15631,IAH,LBB,1735.0,1933.0,8
15632,IAH,GPT,1703.0,1810.0,8
15633,IAH,CRP,1529.0,1623.0,8
15634,IAH,TUL,1741.0,1914.0,8
15635,IAH,TYS,1248.0,1602.0,8
15636,IAH,JAN,1613.0,1722.0,8
15637,IAH,MKE,1244.0,1523.0,8
15638,IAH,DAL,1538.0,1649.0,8
15639,IAH,TUL,1611.0,1737.0,8
15640,IAH,CLL,1833.0,1918.0,8
15641,IAH,CMH,1010.0,1353.0,8
15642,IAH,SHV,1944.0,2037.0,8
15643,IAH,GRK,1741.0,1848.0,8
15644,IAH,OMA,858.0,1115.0,8
15645,IAH,IND,1620.0,1945.0,8
15646,IAH,DAL,1321.0,1429.0,8
15647,IAH,LCH,1247.0,1334.0,8
15648,IAH,HOB,1049.0,1114.0,8
15649,IAH,PNS,1930.0,2056.0,8
15650,IAH,MOB,1607.0,1741.0,9
15651,IAH,LIT,1555.0,1723.0,9
15652,IAH,HRL,856.0,1003.0,9
15653,IAH,BNA,1525.0,1731.0,9
15654,IAH,CAE,1338.0,1654.0,9
15655,IAH,MAF,1855.0,2023.0,9
15656,IAH,MCI,1905.0,2120.0,9
15657,IAH,OKC,836.0,1015.0,9
15658,IAH,JAX,1300.0,1628.0,9
15659,IAH,STL,1300.0,1517.0,9
15660,IAH,JAX,1856.0,2216.0,9
15661,IAH,COS,859.0,1054.0,9
15662,IAH,DTW,726.0,1124.0,9
15663,IAH,CRP,2107.0,2212.0,9
15664,IAH,ISN,949.0,,9
15665,IAH,MOB,1317.0,1445.0,9
15666,IAH,MSP,1529.0,1826.0,9
15667,IAH,DAL,753.0,900.0,9
15668,IAH,MAF,1437.0,1608.0,9
15669,IAH,BNA,854.0,1055.0,9
15670,IAH,TUL,1256.0,1435.0,9
15671,IAH,GPT,1324.0,1501.0,9
15672,IAH,ABQ,1446.0,1603.0,9
15673,IAH,CRP,1532.0,1629.0,9
15674,IAH,DTW,1608.0,2020.0,9
15675,IAH,AEX,1541.0,1707.0,9
15676,IAH,AMA,1425.0,1607.0,9
15677,IAH,LBB,839.0,1012.0,9
15678,IAH,LRD,1433.0,1543.0,9
15679,IAH,MLU,858.0,1002.0,9
15680,IAH,OKC,712.0,842.0,10
15681,IAH,DAL,1737.0,1836.0,10
15682,IAH,STL,1259.0,1519.0,10
15683,IAH,MAF,1853.0,2013.0,10
15684,IAH,LCH,1248.0,1335.0,10
15685,IAH,SAV,1320.0,1638.0,10
15686,IAH,JAN,725.0,858.0,10
15687,IAH,LFT,2108.0,2201.0,10
15688,IAH,AEX,1541.0,1647.0,10
15689,IAH,MFE,902.0,1015.0,10
15690,IAH,BNA,1857.0,2052.0,10
15691,IAH,COS,1421.0,1607.0,10
15692,IAH,LBB,1737.0,1903.0,10
15693,IAH,GSP,1905.0,2224.0,10
15694,IAH,ICT,1245.0,1443.0,10
15695,IAH,MKE,1249.0,1520.0,10
15696,IAH,AMA,856.0,1049.0,10
15697,IAH,OKC,1253.0,1423.0,10
15698,IAH,DTW,1909.0,2258.0,10
15699,IAH,SDF,1342.0,1655.0,10
15700,IAH,MFE,1856.0,2002.0,10
15701,IAH,MEM,1555.0,1736.0,10
15702,IAH,JAN,1928.0,2038.0,10
15703,IAH,MSP,725.0,1039.0,10
15704,IAH,BHM,904.0,1048.0,10
15705,IAH,BHM,1612.0,1759.0,10
15706,IAH,DAL,2059.0,2155.0,10
15707,IAH,IND,1529.0,1847.0,10
15708,IAH,COS,856.0,1027.0,10
15709,IAH,LIT,713.0,839.0,10
15710,IAH,LRD,1426.0,1544.0,11
15711,IAH,ELP,1308.0,1421.0,11
15712,IAH,RDU,1906.0,2236.0,11
15713,IAH,MAF,857.0,1035.0,11
15714,IAH,ICT,907.0,1057.0,11
15715,IAH,LBB,842.0,1031.0,11
15716,IAH,CRP,1737.0,1832.0,11
15717,IAH,MSP,724.0,1021.0,11
15718,IAH,ABQ,1440.0,1605.0,11
15719,IAH,CMH,1304.0,1639.0,11
15720,IAH,LBB,1743.0,1919.0,11
15721,IAH,STL,1527.0,1722.0,11
15722,IAH,CVG,1542.0,1850.0,11
15723,IAH,MSP,1258.0,1550.0,11
15724,IAH,TUS,856.0,1037.0,11
15725,IAH,PNS,1939.0,2104.0,11
15726,IAH,CLT,1636.0,1950.0,11
15727,IAH,PNS,912.0,1049.0,11
15728,IAH,JAN,1301.0,1416.0,11
15729,IAH,MEM,736.0,919.0,11
15730,IAH,TYS,1923.0,2228.0,11
15731,IAH,BHM,2118.0,2248.0,11
15732,IAH,TUL,1423.0,1555.0,11
15733,IAH,ICT,1549.0,1727.0,11
15734,IAH,XNA,1256.0,1433.0,11
15735,IAH,BNA,846.0,1037.0,11
15736,IAH,AMA,851.0,1025.0,11
15737,IAH,CRP,1530.0,1624.0,11
15738,IAH,BTR,1245.0,1347.0,11
15739,IAH,HRL,856.0,1006.0,11
15740,IAH,IND,1031.0,1400.0,12
15741,IAH,HRL,2101.0,2207.0,12
15742,IAH,MOB,1329.0,1511.0,12
15743,IAH,CRP,1322.0,1448.0,12
15744,IAH,AMA,1800.0,1942.0,12
15745,IAH,ELP,923.0,1035.0,12
15746,IAH,MOB,712.0,841.0,12
15747,IAH,BHM,1402.0,1540.0,12
15748,IAH,RIC,1248.0,1628.0,12
15749,IAH,JAN,721.0,901.0,12
15750,IAH,MSP,1307.0,1605.0,12
15751,IAH,RDU,856.0,1225.0,12
15752,IAH,MFE,1439.0,1605.0,12
15753,IAH,GPT,1322.0,1456.0,12
15754,IAH,ICT,858.0,1106.0,12
15755,IAH,MSP,730.0,1039.0,12
15756,IAH,BTR,1740.0,1845.0,12
15757,IAH,BHM,2102.0,2243.0,12
15758,IAH,LFT,1438.0,1542.0,12
15759,IAH,GPT,712.0,833.0,12
15760,IAH,LBB,835.0,1012.0,12
15761,IAH,GPT,1641.0,1753.0,12
15762,IAH,AMA,1425.0,1607.0,12
15763,IAH,DSM,1434.0,1708.0,12
15764,IAH,LIT,1643.0,1801.0,12
15765,IAH,PNS,1253.0,1428.0,12
15766,IAH,LCH,2104.0,2145.0,12
15767,IAH,LFT,1915.0,2012.0,12
15768,IAH,MFE,1300.0,1420.0,12
15769,IAH,LFT,2107.0,2204.0,12
15770,IAH,SHV,724.0,825.0,13
15771,IAH,OMA,1515.0,1726.0,13
15772,IAH,RIC,1245.0,1627.0,13
15773,IAH,DTW,732.0,1121.0,13
15774,IAH,HRL,1524.0,1625.0,13
15775,IAH,BRO,1134.0,1240.0,13
15776,IAH,MKE,1245.0,1520.0,13
15777,IAH,GPT,1625.0,1741.0,13
15778,IAH,LBB,1437.0,1630.0,13
15779,IAH,MAF,1730.0,1907.0,13
15780,IAH,BTR,2113.0,2214.0,13
15781,IAH,BTR,1010.0,1113.0,13
15782,IAH,AEX,2104.0,2152.0,13
15783,IAH,COS,1425.0,1553.0,13
15784,IAH,CMH,721.0,1110.0,13
15785,IAH,ICT,1540.0,1733.0,13
15786,IAH,JAX,1918.0,2211.0,13
15787,IAH,DAL,726.0,841.0,13
15788,IAH,MAF,1256.0,1412.0,13
15789,IAH,LFT,1007.0,1100.0,13
15790,IAH,CLT,917.0,1238.0,13
15791,IAH,JAX,1255.0,1559.0,13
15792,IAH,ABQ,1504.0,1614.0,13
15793,IAH,MOB,1648.0,1803.0,13
15794,IAH,BHM,909.0,1101.0,13
15795,IAH,LRD,857.0,1002.0,13
15796,IAH,AMA,1117.0,1309.0,13
15797,IAH,CRP,1534.0,1636.0,13
15798,IAH,PNS,1927.0,2051.0,13
15799,IAH,BTR,734.0,847.0,13
15800,IAH,LFT,733.0,828.0,14
15801,IAH,HRL,1517.0,1623.0,14
15802,IAH,TUS,854.0,1036.0,14
15803,IAH,MAF,845.0,1012.0,14
15804,IAH,LFT,1552.0,1700.0,14
15805,IAH,CRP,1740.0,1833.0,14
15806,IAH,MCI,1129.0,1334.0,14
15807,IAH,MAF,1732.0,1850.0,14
15808,IAH,MFE,1303.0,1407.0,14
15809,IAH,LIT,718.0,844.0,14
15810,IAH,BNA,1332.0,1519.0,14
15811,IAH,JAN,1454.0,1609.0,14
15812,IAH,GPT,1625.0,1732.0,14
15813,IAH,GRK,1432.0,1518.0,14
15814,IAH,CRP,1124.0,1223.0,14
15815,IAH,XNA,1019.0,1205.0,14
15816,IAH,LCH,1247.0,1329.0,14
15817,IAH,SAT,1443.0,1539.0,14
15818,IAH,AEX,1536.0,1628.0,14
15819,IAH,DAL,854.0,1006.0,14
15820,IAH,GPT,1013.0,1123.0,14
15821,IAH,ATL,719.0,1019.0,14
15822,IAH,TYR,1831.0,1915.0,14
15823,IAH,JAN,1336.0,1451.0,14
15824,IAH,CRP,905.0,1000.0,14
15825,IAH,BTR,1532.0,1635.0,14
15826,IAH,SHV,1903.0,1955.0,14
15827,IAH,MLU,1335.0,1435.0,14
15828,IAH,DAL,727.0,837.0,14
15829,IAH,MCI,1910.0,2100.0,14
15830,IAH,AEX,1548.0,1639.0,15
15831,IAH,CRP,2106.0,2212.0,15
15832,IAH,GPT,1245.0,1359.0,15
15833,IAH,XNA,1645.0,1810.0,15
15834,IAH,ISN,936.0,1248.0,15
15835,IAH,LFT,1323.0,1417.0,15
15836,IAH,HSV,,,15
15837,IAH,GSP,1906.0,2158.0,15
15838,IAH,CLT,1901.0,2218.0,15
15839,IAH,BTR,1928.0,2038.0,15
15840,IAH,ELP,1744.0,1850.0,15
15841,IAH,ELP,2101.0,2158.0,15
15842,IAH,AUS,1205.0,1252.0,15
15843,IAH,MLU,1243.0,1333.0,15
15844,IAH,ABQ,852.0,1009.0,15
15845,IAH,MAF,1432.0,1600.0,15
15846,IAH,ATL,1528.0,1816.0,15
15847,IAH,MLU,859.0,1007.0,15
15848,IAH,BNA,1533.0,1716.0,15
15849,IAH,BTR,1248.0,1348.0,15
15850,IAH,MCI,1749.0,1953.0,15
15851,IAH,CRW,1244.0,1602.0,15
15852,IAH,LCH,2110.0,2155.0,15
15853,IAH,LIT,2008.0,2113.0,15
15854,IAH,SHV,2104.0,2200.0,15
15855,IAH,TUL,1915.0,2038.0,15
15856,IAH,ICT,852.0,1038.0,15
15857,IAH,DAL,1543.0,1646.0,15
15858,IAH,ELP,1122.0,1220.0,15
15859,IAH,MFE,1426.0,1540.0,15
15860,IAH,HSV,2156.0,2333.0,16
15861,IAH,DFW,1255.0,1412.0,16
15862,IAH,MKE,1920.0,2143.0,16
15863,IAH,SHV,1847.0,1947.0,16
15864,IAH,MAF,1530.0,1711.0,16
15865,IAH,LBB,1814.0,2007.0,16
15866,IAH,LFT,1441.0,1556.0,16
15867,IAH,MOB,1122.0,1249.0,16
15868,IAH,TUL,1432.0,1605.0,16
15869,IAH,DAL,1743.0,1848.0,16
15870,IAH,DTW,723.0,1104.0,16
15871,IAH,CLT,1432.0,1759.0,16
15872,IAH,RSW,1034.0,1354.0,16
15873,IAH,RDU,1043.0,1411.0,16
15874,IAH,MSP,1510.0,1751.0,16
15875,IAH,BRO,2113.0,2245.0,16
15876,IAH,GSP,,,16
15877,IAH,MFE,728.0,852.0,16
15878,IAH,JAN,1505.0,1627.0,16
15879,IAH,MOB,1327.0,1454.0,16
15880,IAH,LFT,2317.0,16.0,16
15881,IAH,TUL,1738.0,1911.0,16
15882,IAH,SAV,1012.0,1325.0,16
15883,IAH,CLT,,,16
15884,IAH,MEM,,,16
15885,IAH,CLL,2106.0,2150.0,16
15886,IAH,XNA,1020.0,1207.0,16
15887,IAH,JAN,1347.0,1749.0,16
15888,IAH,CRP,1744.0,1851.0,16
15889,IAH,MLU,901.0,1013.0,16
15890,IAH,BTR,2120.0,2217.0,17
15891,IAH,CRP,2108.0,2207.0,17
15892,IAH,STL,729.0,922.0,17
15893,IAH,LFT,2309.0,2359.0,17
15894,IAH,LFT,1909.0,2003.0,17
15895,IAH,MKE,1248.0,1544.0,17
15896,IAH,PBI,1250.0,1615.0,17
15897,IAH,JAN,721.0,841.0,17
15898,IAH,TYR,1131.0,1225.0,17
15899,IAH,RDU,1031.0,1355.0,17
15900,IAH,MEM,1150.0,1330.0,17
15901,IAH,LFT,1407.0,1456.0,17
15902,IAH,CLT,1907.0,2205.0,17
15903,IAH,LIT,1018.0,1139.0,17
15904,IAH,GPT,2022.0,2123.0,17
15905,IAH,BHM,923.0,1113.0,17
15906,IAH,DFW,1256.0,1400.0,17
15907,IAH,SHV,2111.0,2210.0,17
15908,IAH,DAL,859.0,1010.0,17
15909,IAH,LBB,844.0,1026.0,17
15910,IAH,VPS,1305.0,1439.0,17
15911,IAH,CMH,1031.0,1402.0,17
15912,IAH,LCH,2117.0,2203.0,17
15913,IAH,TUL,741.0,924.0,17
15914,IAH,LRD,1424.0,1539.0,17
15915,IAH,JAN,1509.0,1618.0,17
15916,IAH,TUL,1305.0,1447.0,17
15917,IAH,MFE,2027.0,2130.0,17
15918,IAH,SAT,1721.0,1822.0,17
15919,IAH,TUS,903.0,1107.0,17
15920,IAH,MSP,742.0,1043.0,18
15921,IAH,LFT,1445.0,1536.0,18
15922,IAH,OMA,858.0,1125.0,18
15923,IAH,PNS,844.0,1010.0,18
15924,IAH,AEX,2104.0,2153.0,18
15925,IAH,MCI,1624.0,1831.0,18
15926,IAH,MEM,1552.0,1720.0,18
15927,IAH,AEX,1544.0,1639.0,18
15928,IAH,MAF,722.0,919.0,18
15929,IAH,BTR,1532.0,1628.0,18
15930,IAH,DAL,1542.0,1648.0,18
15931,IAH,BHM,1608.0,1748.0,18
15932,IAH,TUL,1112.0,1257.0,18
15933,IAH,MFE,724.0,845.0,18
15934,IAH,GPT,1328.0,1443.0,18
15935,IAH,VPS,1914.0,2046.0,18
15936,IAH,LIT,1629.0,1751.0,18
15937,IAH,JAN,1026.0,1138.0,18
15938,IAH,LCH,1612.0,1652.0,18
15939,IAH,JAN,1329.0,1450.0,18
15940,IAH,BRO,1453.0,1600.0,18
15941,IAH,HRL,2109.0,2206.0,18
15942,IAH,CVG,1926.0,2256.0,18
15943,IAH,CLT,730.0,1056.0,18
15944,IAH,DTW,724.0,1154.0,18
15945,IAH,TUL,1251.0,1426.0,18
15946,IAH,SDF,1429.0,1745.0,18
15947,IAH,TUL,724.0,903.0,18
15948,IAH,XNA,1325.0,1502.0,18
15949,IAH,LEX,1255.0,1638.0,18
15950,IAH,MOB,1629.0,1747.0,19
15951,IAH,LFT,1012.0,1100.0,19
15952,IAH,GSP,1906.0,2211.0,19
15953,IAH,CLT,1709.0,2031.0,19
15954,IAH,AMA,1757.0,1948.0,19
15955,IAH,GPT,1327.0,1445.0,19
15956,IAH,JAN,729.0,850.0,19
15957,IAH,MAF,719.0,851.0,19
15958,IAH,AMA,1424.0,1607.0,19
15959,IAH,STL,728.0,941.0,19
15960,IAH,MFE,1144.0,1257.0,19
15961,IAH,BTR,1433.0,1540.0,19
15962,IAH,GRR,1237.0,1613.0,19
15963,IAH,MCI,1911.0,2124.0,19
15964,IAH,LCH,1242.0,1321.0,19
15965,IAH,LFT,1907.0,1958.0,19
15966,IAH,BHM,2103.0,2234.0,19
15967,IAH,LFT,2108.0,2206.0,19
15968,IAH,LIT,1255.0,1409.0,19
15969,IAH,LFT,732.0,825.0,19
15970,IAH,TUL,2122.0,2253.0,19
15971,IAH,LRD,1427.0,1541.0,19
15972,IAH,HRL,1142.0,1244.0,19
15973,IAH,DAL,1307.0,1418.0,19
15974,IAH,BHM,1612.0,1742.0,19
15975,IAH,BTR,1241.0,1345.0,19
15976,IAH,RDU,1853.0,2222.0,19
15977,IAH,IND,1017.0,1337.0,19
15978,IAH,VPS,1919.0,2129.0,19
15979,IAH,LEX,1909.0,2217.0,19
15980,IAH,ATL,557.0,853.0,20
15981,IAH,MFE,1138.0,1254.0,20
15982,IAH,DTW,731.0,1118.0,20
15983,IAH,HOB,1757.0,1849.0,20
15984,IAH,LFT,1915.0,2013.0,20
15985,IAH,SAT,1703.0,1755.0,20
15986,IAH,SHV,1900.0,1951.0,20
15987,IAH,OMA,853.0,1110.0,20
15988,IAH,TUL,909.0,1029.0,20
15989,IAH,CLT,1906.0,2224.0,20
15990,IAH,JAX,1251.0,1555.0,20
15991,IAH,GPT,1346.0,1456.0,20
15992,IAH,ICT,1538.0,1725.0,20
15993,IAH,CRP,1245.0,1351.0,20
15994,IAH,GPT,1627.0,1737.0,20
15995,IAH,CVG,1911.0,2232.0,20
15996,IAH,MKE,1248.0,1521.0,20
15997,IAH,STL,723.0,938.0,20
15998,IAH,DAL,1831.0,1936.0,20
15999,IAH,MSP,726.0,1028.0,20
16000,IAH,XNA,1532.0,1715.0,20
16001,IAH,HRL,2130.0,2233.0,20
16002,IAH,DAL,720.0,830.0,20
16003,IAH,LCH,2105.0,2147.0,20
16004,IAH,LFT,1020.0,1114.0,20
16005,IAH,IND,1533.0,1848.0,20
16006,IAH,SHV,1544.0,1644.0,20
16007,IAH,OMA,1435.0,1651.0,20
16008,IAH,HOB,1047.0,1136.0,20
16009,IAH,GPT,716.0,830.0,20
16010,IAH,DFW,1310.0,1415.0,21
16011,IAH,DAL,1031.0,1129.0,21
16012,IAH,MAF,837.0,1011.0,21
16013,IAH,JAN,1016.0,1122.0,21
16014,IAH,DAL,733.0,841.0,21
16015,IAH,HSV,1055.0,1241.0,21
16016,IAH,CVG,1006.0,1320.0,21
16017,IAH,GPT,1725.0,1832.0,21
16018,IAH,MEM,1430.0,1559.0,21
16019,IAH,BRO,1524.0,1633.0,21
16020,IAH,PNS,2003.0,2122.0,21
16021,IAH,PNS,1549.0,1713.0,21
16022,IAH,AMA,1811.0,1944.0,21
16023,IAH,TUL,1730.0,1853.0,21
16024,IAH,SHV,1858.0,1946.0,21
16025,IAH,VPS,1249.0,1418.0,21
16026,IAH,MEM,1919.0,2051.0,21
16027,IAH,LIT,1255.0,1412.0,21
16028,IAH,GSP,1911.0,2201.0,21
16029,IAH,BNA,1005.0,1203.0,21
16030,IAH,LFT,1246.0,1334.0,21
16031,IAH,HRL,1134.0,1357.0,21
16032,IAH,GRK,1423.0,1514.0,21
16033,IAH,LIT,707.0,833.0,21
16034,IAH,ELP,1442.0,1556.0,21
16035,IAH,MFE,1303.0,1415.0,21
16036,IAH,HRL,1550.0,1659.0,21
16037,IAH,CLE,708.0,1050.0,21
16038,IAH,DSM,1120.0,1334.0,21
16039,IAH,MOB,1123.0,1238.0,21
16040,IAH,GPT,1636.0,1743.0,22
16041,IAH,BRO,1504.0,1613.0,22
16042,IAH,MAF,,,22
16043,IAH,MSP,1525.0,1805.0,22
16044,IAH,JAX,1901.0,2156.0,22
16045,IAH,ICT,1949.0,2127.0,22
16046,IAH,MFE,1909.0,2032.0,22
16047,IAH,MFE,1559.0,1716.0,22
16048,IAH,LFT,1018.0,1111.0,22
16049,IAH,BTR,1245.0,1349.0,22
16050,IAH,LCH,846.0,932.0,22
16051,IAH,DTW,730.0,1104.0,22
16052,IAH,MFE,859.0,1009.0,22
16053,IAH,MCI,1753.0,2004.0,22
16054,IAH,TUS,902.0,1052.0,22
16055,IAH,DAL,1143.0,1254.0,22
16056,IAH,HOB,,,22
16057,IAH,MOB,1956.0,2111.0,22
16058,IAH,BRO,2256.0,,22
16059,IAH,GPT,1255.0,1414.0,22
16060,IAH,MEM,1609.0,1732.0,22
16061,IAH,HOB,1038.0,1120.0,22
16062,IAH,AMA,,,22
16063,IAH,BTR,1751.0,1847.0,22
16064,IAH,OKC,722.0,849.0,22
16065,IAH,LBB,,,22
16066,IAH,GSP,1910.0,2234.0,22
16067,IAH,LCH,2111.0,2149.0,22
16068,IAH,LIT,1016.0,1130.0,22
16069,IAH,ISN,905.0,1239.0,22
16070,IAH,BRO,1453.0,1628.0,23
16071,IAH,ELP,1803.0,1926.0,23
16072,IAH,BHM,908.0,1053.0,23
16073,IAH,LIT,1254.0,1413.0,23
16074,IAH,ELP,2333.0,25.0,23
16075,IAH,MLU,947.0,1051.0,23
16076,IAH,RIC,1243.0,1633.0,23
16077,IAH,SHV,,,23
16078,IAH,JAN,721.0,835.0,23
16079,IAH,RDU,725.0,1105.0,23
16080,IAH,DAL,1800.0,1911.0,23
16081,IAH,STL,725.0,941.0,23
16082,IAH,TUL,1752.0,1934.0,23
16083,IAH,OKC,802.0,920.0,23
16084,IAH,TYS,1959.0,2251.0,23
16085,IAH,LFT,1026.0,1132.0,23
16086,IAH,MFE,1946.0,2107.0,23
16087,IAH,DSM,1438.0,1725.0,23
16088,IAH,PNS,902.0,1043.0,23
16089,IAH,HSV,1539.0,1722.0,23
16090,IAH,BNA,1531.0,1721.0,23
16091,IAH,MOB,2012.0,2124.0,23
16092,IAH,LIT,1644.0,1800.0,23
16093,IAH,MCI,1826.0,2036.0,23
