,FLIGHT_NUMBER,schedule_id,status
188223,3266,17781,
188224,4232,17782,
188225,4306,17783,
188226,4467,17784,
188227,4491,17785,
188229,4410,17786,
188230,5979,17787,
188231,6077,17788,
188237,4324,17789,
188252,5184,17790,
188257,4208,17791,
188318,4297,17792,
188319,5361,17793,
188337,4557,17794,
188338,5129,17795,
188339,5288,17796,
188340,6011,17797,
188343,4721,17798,
188383,5166,17799,
188384,5427,17800,
188403,4223,17801,
188410,4098,17802,
188411,4117,17803,
188413,4397,17804,
188414,4717,17805,
188505,2548,17806,
188506,4114,17807,
188507,4122,17808,
188508,4497,17809,
188509,4463,17810,
188510,4524,17811,
188511,4392,17812,
188512,4650,17813,
188513,5412,17814,
188543,4381,17815,
188553,4305,17816,
188585,2515,17817,
188586,4215,17818,
188587,4981,17819,
188588,5051,17820,
188589,5243,17821,
188590,5328,17822,
188591,5499,17823,
188592,5509,17824,
188593,5589,17825,
188594,5532,17826,
188595,5538,17827,
188596,5933,17828,
188615,4638,17829,
188616,4593,17830,
188617,5293,17831,
188621,4179,17832,
188623,5541,17833,
188624,6105,17834,
188625,6003,17835,
188632,5245,17836,
188639,5143,17837,
188640,6132,17838,
188672,4187,17839,
188673,5395,17840,
188684,4606,17841,
188685,5102,17842,
188691,2514,17843,
188738,2563,17844,
188739,4626,17845,
188740,5320,17846,
188759,4728,17847,
188760,5668,17848,
188761,4236,17849,
188772,4950,17850,
188813,5756,17851,
188832,5231,17852,
188836,4607,17853,
188837,5677,17854,
188877,4185,17855,
188878,4756,17856,
188879,5612,17857,
188888,6116,17858,
188895,4925,17859,
188947,4687,17860,
188948,5014,17861,
188949,5067,17862,
188950,5582,17863,
188972,5332,17864,
188973,5996,17865,
188981,4214,17866,
188982,6075,17867,
189006,2532,17868,
189007,4762,17869,
189008,5021,17870,
189009,5401,17871,
189010,5741,17872,
189019,6035,17873,
189032,5034,17874,
189033,5352,17875,
189034,5372,17876,
189085,4422,17877,
189086,4965,17878,
189087,5685,17879,
189088,5358,17880,
189115,4631,17881,
189116,5040,17882,
189160,4389,17883,
189161,6023,17884,
189162,6052,17885,
189163,6110,17886,
189164,6001,17887,
189185,5981,17888,
189192,4567,17889,
189197,6067,17890,
189199,4341,17891,
189240,3273,17892,
189241,5005,17893,
189258,4346,17894,
189267,5077,17895,
189268,5167,17896,
189306,4525,17897,
189307,4860,17898,
189332,4884,17899,
189333,5162,17900,
189334,5485,17901,
189342,4427,17902,
189343,5919,17903,
189352,4126,17904,
189365,5090,17905,
189447,4670,17906,
189449,5076,17907,
189450,5437,17908,
189451,5477,17909,
189452,5416,17910,
189453,5597,17911,
189454,5988,17912,
189455,5925,17913,
189544,2527,17914,
189545,4640,17915,
189546,5166,17916,
189547,5415,17917,
189548,5926,17918,
189550,6073,17919,
189564,6099,17920,
189573,4495,17921,
189574,5476,17922,
189579,4553,17923,
189631,2509,17924,
189632,4898,17925,
189633,5531,17926,
189634,5535,17927,
189651,4565,17928,
189652,5084,17929,
189653,5723,17930,
189660,4637,17931,
189663,4390,17932,
189664,4915,17933,
189670,5559,17934,
189716,4526,17935,
189717,5030,17936,
189719,5438,17937,
189720,5538,17938,
189721,5271,17939,
189722,5689,17940,
189723,6130,17941,
189724,5994,17942,
189743,5078,17943,
189744,5150,17944,
189745,5372,17945,
189752,5487,17946,
189753,6030,17947,
189760,6153,17948,
189793,5051,17949,
189813,4581,17950,
189814,5541,17951,
189819,5293,17952,
189857,4981,17953,
189858,4921,17954,
189859,5190,17955,
189860,5588,17956,
189872,5246,17957,
189878,5243,17958,
189883,4364,17959,
189884,4727,17960,
189885,4747,17961,
189886,5087,17962,
189887,5334,17963,
189888,5408,17964,
189897,4200,17965,
189953,4169,17966,
189954,4255,17967,
189955,4275,17968,
189956,5451,17969,
189957,5427,17970,
189958,5985,17971,
189969,5033,17972,
189970,5113,17973,
189972,2515,17974,
189982,5063,17975,
190019,4711,17976,
190020,5245,17977,
190030,5069,17978,
190034,4546,17979,
190035,5023,17980,
190036,6149,17981,
190040,2517,17982,
190041,3256,17983,
190042,5909,17984,
190043,6008,17985,
190049,4473,17986,
190079,4183,17987,
190080,4578,17988,
190081,5328,17989,
190082,6053,17990,
190104,2548,17991,
190110,4142,17992,
190114,5609,17993,
190121,5787,17994,
190182,4575,17995,
190231,3958,17996,
190258,4283,17997,
190259,4654,17998,
190302,2557,17999,
190303,3937,18000,
190304,4496,18001,
190305,5113,18002,
190306,5143,18003,
190323,4317,18004,
190332,5942,18005,
190339,4299,18006,
190340,4510,18007,
190341,4679,18008,
190417,2523,18009,
190418,3255,18010,
190419,4441,18011,
190420,5223,18012,
190444,4761,18013,
190445,5129,18014,
190453,4199,18015,
190457,4601,18016,
190464,2532,18017,
190465,3948,18018,
190494,4994,18019,
190495,5142,18020,
190496,5499,18021,
190497,5353,18022,
190508,5034,18023,
190509,6171,18024,
190525,4992,18025,
190571,5485,18026,
190572,5958,18027,
190574,6075,18028,
190596,3944,18029,
190597,5236,18030,
190605,4300,18031,
190606,5320,18032,
190612,5304,18033,
190613,6079,18034,
190614,6172,18035,
190616,4336,18036,
190668,4202,18037,
190669,5099,18038,
190670,5911,18039,
190690,6135,18040,
190696,5489,18041,
190697,6064,18042,
190698,5667,18043,
190755,5069,18044,
190771,4102,18045,
190772,4674,18046,
190778,2509,18047,
190779,3947,18048,
190780,4617,18049,
190790,5467,18050,
190820,5154,18051,
190821,5597,18052,
190822,6169,18053,
190838,4445,18054,
190845,4092,18055,
190860,5040,18056,
190913,2500,18057,
190914,2545,18058,
190915,4729,18059,
190916,5322,18060,
190917,6002,18061,
190941,5324,18062,
190949,4884,18063,
190950,5087,18064,
190951,5190,18065,
190957,4406,18066,
191016,4915,18067,
191017,5090,18068,
191018,5516,18069,
191019,5352,18070,
191035,4110,18071,
191044,4172,18072,
191045,4107,18073,
191051,4258,18074,
191052,5418,18075,
191089,4386,18076,
191090,5057,18077,
191098,5273,18078,
191099,6070,18079,
191154,4551,18080,
191155,4918,18081,
191156,5151,18082,
191157,5944,18083,
191174,4228,18084,
191176,5477,18085,
191180,4417,18086,
191185,4863,18087,
191229,5076,18088,
191230,5334,18089,
191231,5992,18090,
191251,4598,18091,
191252,4628,18092,
191295,2569,18093,
191296,4743,18094,
191297,5183,18095,
191298,5588,18096,
191308,4708,18097,
191313,4570,18098,
191328,5793,18099,
191397,4118,18100,
191398,4213,18101,
191399,4921,18102,
191400,4988,18103,
191401,6072,18104,
191402,6149,18105,
191422,2527,18106,
191428,5559,18107,
191431,4664,18108,
191437,4349,18109,
191491,4955,18110,
191492,5161,18111,
191493,6008,18112,
191494,6159,18113,
191505,5307,18114,
191506,5413,18115,
191550,4223,18116,
191551,4565,18117,
191552,5425,18118,
191553,5990,18119,
191557,5799,18120,
191573,4358,18121,
191574,4750,18122,
191581,4112,18123,
191629,5323,18124,
191630,5864,18125,
191631,5386,18126,
191639,4962,18127,
191640,5183,18128,
191653,4894,18129,
191687,2523,18130,
191688,5063,18131,
191689,5139,18132,
191690,5317,18133,
191691,5963,18134,
191707,3958,18135,
191708,5240,18136,
191711,5461,18137,
191714,5962,18138,
191717,4944,18139,
191749,5246,18140,
191760,4137,18141,
191761,4230,18142,
191762,4745,18143,
191763,5535,18144,
191771,3267,18145,
191772,4526,18146,
191825,3928,18147,
191826,4999,18148,
191827,5251,18149,
191828,5528,18150,
191829,5377,18151,
191830,6107,18152,
191831,6116,18153,
191852,5689,18154,
191853,5713,18155,
191854,5968,18156,
191859,5745,18157,
191861,4500,18158,
191867,5723,18159,
191901,2516,18160,
191902,4898,18161,
191903,5271,18162,
191919,4155,18163,
191927,4222,18164,
191930,4174,18165,
191931,4489,18166,
191932,4631,18167,
191978,5531,18168,
191981,6179,18169,
192008,4214,18170,
192010,5146,18171,
192014,5020,18172,
192059,2500,18173,
192060,4101,18174,
192061,5322,18175,
192076,4511,18176,
192081,4862,18177,
192087,4992,18178,
192128,3925,18179,
192129,2570,18180,
192130,4167,18181,
192131,4263,18182,
192132,4376,18183,
192133,4463,18184,
192135,4864,18185,
192136,5071,18186,
192138,5756,18187,
192153,5467,18188,
192158,4654,18189,
192166,3258,18190,
192167,5281,18191,
192169,5784,18192,
192173,4490,18193,
192204,2542,18194,
192205,4429,18195,
192206,5584,18196,
192233,4283,18197,
192245,2557,18198,
192246,4176,18199,
192247,4130,18200,
192248,4531,18201,
192256,5169,18202,
192257,5489,18203,
192258,5567,18204,
192322,4307,18205,
192323,4478,18206,
192324,4521,18207,
192325,4640,18208,
192326,5072,18209,
192327,5122,18210,
192344,4256,18211,
192345,4399,18212,
192357,4477,18213,
192366,4355,18214,
192367,4362,18215,
192369,4611,18216,
192370,5663,18217,
192409,4105,18218,
192410,4694,18219,
192411,4988,18220,
192412,5238,18221,
192413,5498,18222,
192444,4431,18223,
192445,4416,18224,
192493,4457,18225,
192494,4756,18226,
192495,4727,18227,
192496,4918,18228,
192497,5074,18229,
192498,5151,18230,
192499,5171,18231,
192500,5447,18232,
192502,5911,18233,
192511,4318,18234,
192539,3939,18235,
192545,4295,18236,
192546,4584,18237,
192547,4678,18238,
192604,3274,18239,
192605,3946,18240,
192606,3947,18241,
192607,4155,18242,
192609,5915,18243,
192631,4253,18244,
192636,4190,18245,
192637,5324,18246,
192644,5304,18247,
192685,2521,18248,
192686,4165,18249,
192688,5909,18250,
192689,6132,18251,
192690,6123,18252,
192700,5791,18253,
192703,4203,18254,
192704,4244,18255,
192712,4999,18256,
192728,4270,18257,
192757,3920,18258,
192758,4226,18259,
192759,5310,18260,
192763,4311,18261,
192766,3937,18262,
192767,4218,18263,
192768,4387,18264,
192771,3955,18265,
192776,5355,18266,
192839,2569,18267,
192840,4089,18268,
192841,4202,18269,
192850,6189,18270,
192864,4677,18271,
192865,5670,18272,
192869,4434,18273,
192912,2558,18274,
192913,4504,18275,
192914,4687,18276,
192929,4867,18277,
192935,5419,18278,
192946,5006,18279,
192947,5059,18280,
192948,5171,18281,
192949,5378,18282,
193000,4250,18283,
193001,5323,18284,
193002,5781,18285,
193003,5386,18286,
193023,6050,18287,
193029,4357,18288,
193030,4503,18289,
193031,5273,18290,
193092,5348,18291,
193093,5608,18292,
193094,5921,18293,
193113,4955,18294,
193117,4085,18295,
193123,5461,18296,
193164,4395,18297,
193165,4620,18298,
193166,5307,18299,
193167,5449,18300,
193168,5570,18301,
193169,6033,18302,
193189,4738,18303,
193190,5356,18304,
193191,5365,18305,
193200,4158,18306,
193250,4969,18307,
193251,5174,18308,
193261,5180,18309,
193262,5363,18310,
193289,5161,18311,
193290,5213,18312,
193344,2505,18313,
193345,4435,18314,
193346,4962,18315,
193347,5425,18316,
193348,5703,18317,
193367,4100,18318,
193375,4894,18319,
193376,5122,18320,
193377,5317,18321,
193378,5448,18322,
193379,5593,18323,
193390,5006,18324,
193435,5109,18325,
193445,5925,18326,
193450,4675,18327,
193451,5228,18328,
193452,5684,18329,
193455,5240,18330,
193486,3949,18331,
193487,5444,18332,
193488,5571,18333,
193496,4469,18334,
193515,4113,18335,
193546,2529,18336,
193547,3956,18337,
193548,4632,18338,
193549,5430,18339,
193550,5558,18340,
193551,5369,18341,
193564,2516,18342,
193565,5212,18343,
193570,4586,18344,
193571,5072,18345,
193572,5584,18346,
193579,4564,18347,
193580,6035,18348,
193629,4725,18349,
193630,5567,18350,
193632,5415,18351,
193635,4927,18352,
193641,3933,18353,
193683,4406,18354,
193707,5686,18355,
193708,5730,18356,
193714,4404,18357,
193715,6138,18358,
193758,4199,18359,
193759,4639,18360,
193760,4626,18361,
193761,4767,18362,
193762,6118,18363,
193767,4320,18364,
193788,3932,18365,
193789,4257,18366,
193790,4258,18367,
193791,4708,18368,
193792,4338,18369,
193793,5790,18370,
193802,5737,18371,
193809,4090,18372,
193810,5587,18373,
193811,5731,18374,
193812,6121,18375,
193816,3271,18376,
193849,4518,18377,
193867,5931,18378,
193868,6064,18379,
193872,4466,18380,
193873,4649,18381,
193874,4619,18382,
193875,6109,18383,
193882,4737,18384,
193883,5608,18385,
193884,5986,18386,
193885,5724,18387,
193899,4204,18388,
193937,2513,18389,
193938,2570,18390,
193939,4681,18391,
193940,5963,18392,
193941,5924,18393,
193942,5667,18394,
193955,4364,18395,
193956,4634,18396,
193957,4747,18397,
193961,4289,18398,
193962,4496,18399,
194011,5496,18400,
194012,5498,18401,
194026,4143,18402,
194027,4541,18403,
194035,4173,18404,
194036,4707,18405,
194047,4092,18406,
194075,3948,18407,
194098,2545,18408,
194103,5068,18409,
194107,5056,18410,
194108,5482,18411,
194109,5398,18412,
194110,5527,18413,
194111,5540,18414,
194163,4637,18415,
194164,5153,18416,
194165,5474,18417,
194166,6167,18418,
194182,5990,18419,
194186,4178,18420,
194201,4356,18421,
194202,4572,18422,
194203,5305,18423,
194204,5570,18424,
194264,3935,18425,
194266,5028,18426,
194268,5355,18427,
194292,6006,18428,
194302,5798,18429,
194304,4135,18430,
194305,4394,18431,
194349,4277,18432,
194351,5512,18433,
194359,5787,18434,
194369,5613,18435,
194377,6079,18436,
194382,5327,18437,
194409,2558,18438,
194410,5493,18439,
194412,5942,18440,
194413,6098,18441,
194414,6156,18442,
194437,4372,18443,
194450,4569,18444,
194455,4871,18445,
194487,2504,18446,
194488,4369,18447,
194489,4612,18448,
194490,4969,18449,
194491,5013,18450,
194492,5331,18451,
194513,4298,18452,
194514,4579,18453,
194516,5189,18454,
194565,5207,18455,
194566,5503,18456,
194590,4591,18457,
194597,4227,18458,
194598,4167,18459,
194599,4329,18460,
194603,5419,18461,
194641,5233,18462,
194642,5244,18463,
194643,5448,18464,
194644,5553,18465,
194664,4663,18466,
194665,5954,18467,
194671,5146,18468,
194672,4335,18469,
194673,5791,18470,
194730,2538,18471,
194731,4973,18472,
194732,4914,18473,
194733,5145,18474,
194734,5217,18475,
194735,5177,18476,
194736,5330,18477,
194737,5449,18478,
194738,5450,18479,
194739,5955,18480,
194762,5059,18481,
194768,4350,18482,
194773,5604,18483,
194815,4169,18484,
194816,4254,18485,
194817,4186,18486,
194818,4200,18487,
194819,4275,18488,
194820,4410,18489,
194821,4865,18490,
194822,5109,18491,
194823,5348,18492,
194824,5366,18493,
194837,3957,18494,
194838,4272,18495,
194895,2570,18496,
194896,5590,18497,
194916,5174,18498,
194917,5662,18499,
194918,5906,18500,
194924,2505,18501,
194925,6004,18502,
194929,3936,18503,
194934,4764,18504,
194935,4862,18505,
194936,5781,18506,
194979,4433,18507,
194980,4576,18508,
194981,5106,18509,
194982,5483,18510,
194983,5269,18511,
194984,5956,18512,
194998,5462,18513,
195005,3942,18514,
195012,5958,18515,
195015,5967,18516,
195043,4116,18517,
195044,4353,18518,
195046,4493,18519,
195047,4732,18520,
195048,5444,18521,
195049,5356,18522,
195063,3950,18523,
195074,4085,18524,
195124,5363,18525,
195139,4483,18526,
195140,4540,18527,
195141,5901,18528,
195147,4659,18529,
195148,4871,18530,
195152,4106,18531,
195163,5098,18532,
195164,6164,18533,
195232,3944,18534,
195233,4352,18535,
195234,4375,18536,
195235,4890,18537,
195236,5365,18538,
195237,6127,18539,
195262,4182,18540,
195271,5474,18541,
195272,5803,18542,
195277,4609,18543,
195311,3256,18544,
195312,4716,18545,
195313,5070,18546,
195314,5197,18547,
195315,5335,18548,
195316,5602,18549,
195322,4973,18550,
195323,6050,18551,
195335,2513,18552,
195336,4653,18553,
195374,5065,18554,
195375,5155,18555,
195395,5404,18556,
195403,4431,18557,
195404,5420,18558,
195409,3267,18559,
195411,4939,18560,
195413,6172,18561,
195452,2510,18562,
195453,4860,18563,
195454,5565,18564,
195471,4379,18565,
195472,4546,18566,
195473,5203,18567,
195474,6113,18568,
195479,4629,18569,
195480,5062,18570,
195528,4137,18571,
195545,4441,18572,
195554,4193,18573,
195588,3963,18574,
195589,4350,18575,
195590,5295,18576,
195591,5527,18577,
195599,4311,18578,
195610,5951,18579,
195611,5799,18580,
195615,5177,18581,
195620,5214,18582,
195628,5212,18583,
195684,3955,18584,
195685,4611,18585,
195686,4930,18586,
195703,2542,18587,
195704,5366,18588,
195712,4416,18589,
195716,5228,18590,
195717,5553,18591,
195761,5342,18592,
195762,5512,18593,
195763,5998,18594,
195772,3257,18595,
195774,4457,18596,
195775,4531,18597,
195776,4600,18598,
195782,4225,18599,
195783,5496,18600,
195786,2538,18601,
195787,4377,18602,
195830,2521,18603,
195831,3945,18604,
195832,4088,18605,
195833,4512,18606,
195834,5459,18607,
195835,5506,18608,
195836,5941,18609,
195847,4724,18610,
195848,4601,18611,
195853,5049,18612,
195854,5149,18613,
195863,5056,18614,
195864,5558,18615,
195898,2529,18616,
195899,4415,18617,
195900,4753,18618,
195901,4767,18619,
195902,5398,18620,
195903,5430,18621,
195904,5540,18622,
195905,5369,18623,
195918,4086,18624,
195919,4220,18625,
195920,5101,18626,
195927,4440,18627,
195928,4624,18628,
195929,5482,18629,
195940,4511,18630,
195970,3936,18631,
195971,4357,18632,
195972,4527,18633,
195998,3925,18634,
195999,4953,18635,
196003,4636,18636,
196004,4766,18637,
196005,5302,18638,
196047,4914,18639,
196049,5724,18640,
196062,4309,18641,
196071,4115,18642,
196072,4706,18643,
196078,5506,18644,
196145,4269,18645,
196146,4429,18646,
196147,4678,18647,
196148,5407,18648,
196149,5592,18649,
196150,6126,18650,
196184,5731,18651,
196195,5028,18652,
196201,4302,18653,
196202,5269,18654,
196203,5997,18655,
196241,2504,18656,
196242,2547,18657,
196243,2511,18658,
196244,3951,18659,
196245,4519,18660,
196246,4502,18661,
196247,5673,18662,
196261,4290,18663,
196262,4864,18664,
196263,5672,18665,
196271,5306,18666,
196277,4175,18667,
196279,4345,18668,
196329,3935,18669,
196330,4244,18670,
196332,5808,18671,
196345,4095,18672,
196350,5730,18673,
196351,5737,18674,
196396,3954,18675,
196397,4501,18676,
196398,4895,18677,
196399,5098,18678,
196400,5248,18679,
196415,3839,18680,
196416,5233,18681,
196417,5420,18682,
196424,5013,18683,
196425,5244,18684,
196426,5404,18685,
196427,5602,18686,
196434,5604,18687,
196435,5686,18688,
196436,5950,18689,
196484,4201,18690,
196486,4541,18691,
196488,4737,18692,
196489,5155,18693,
196491,5335,18694,
196507,6118,18695,
196514,5134,18696,
196524,5342,18697,
196527,4181,18698,
196528,4586,18699,
196529,5590,18700,
196572,3953,18701,
196573,4253,18702,
196574,5152,18703,
196600,3946,18704,
196605,5189,18705,
196612,4207,18706,
196613,4584,18707,
196680,5065,18708,
196681,5066,18709,
196682,5519,18710,
196690,5106,18711,
196707,4113,18712,
196727,3265,18713,
196761,3960,18714,
196762,4281,18715,
196763,4534,18716,
196764,5480,18717,
196765,5562,18718,
196770,5107,18719,
196783,4356,18720,
196784,5684,18721,
196789,4090,18722,
196790,4177,18723,
196792,5802,18724,
196799,4139,18725,
196857,5068,18726,
196858,5520,18727,
196871,3950,18728,
196872,5598,18729,
196873,5391,18730,
196883,5197,18731,
196884,5389,18732,
196896,4259,18733,
196897,5665,18734,
196898,5262,18735,
196906,3921,18736,
196907,4145,18737,
196908,4391,18738,
196909,5153,18739,
196966,2531,18740,
196967,4205,18741,
196968,4744,18742,
196969,5199,18743,
196970,5577,18744,
196995,5934,18745,
196999,4630,18746,
197044,4454,18747,
197045,4564,18748,
197054,4939,18749,
197059,4295,18750,
197060,5066,18751,
197061,5790,18752,
197065,3269,18753,
197066,4310,18754,
197067,4666,18755,
197113,5062,18756,
197114,5295,18757,
197115,5916,18758,
197136,5801,18759,
197152,5565,18760,
197213,2510,18761,
197214,4442,18762,
197215,4602,18763,
197216,6109,18764,
197235,6114,18765,
197239,4478,18766,
197240,6127,18767,
197246,4591,18768,
197247,5679,18769,
197295,2525,18770,
197296,2566,18771,
197297,3271,18772,
197298,5124,18773,
197313,4264,18774,
197358,4615,18775,
197360,5149,18776,
197361,5613,18777,
197362,5905,18778,
197363,6093,18779,
197380,4211,18780,
197381,5678,18781,
197393,4516,18782,
197439,5505,18783,
197449,3961,18784,
197456,4093,18785,
197464,4731,18786,
197496,4479,18787,
197497,5301,18788,
197498,5302,18789,
197499,6014,18790,
197504,4320,18791,
197517,5593,18792,
197518,4316,18793,
197525,4326,18794,
197557,2547,18795,
197558,3959,18796,
197559,5224,18797,
197560,6168,18798,
197577,4684,18799,
197581,4716,18800,
197582,6026,18801,
197587,4372,18802,
197631,4184,18803,
197632,4653,18804,
197633,4753,18805,
197634,4953,18806,
197687,4267,18807,
197688,5391,18808,
197696,5306,18809,
197700,4239,18810,
197701,4355,18811,
197703,4538,18812,
197736,5301,18813,
197737,5562,18814,
197752,4194,18815,
197756,4498,18816,
197758,5152,18817,
197827,4216,18818,
197828,5367,18819,
197833,5431,18820,
197842,5959,18821,
197843,5107,18822,
197880,2550,18823,
197881,4159,18824,
197882,4414,18825,
197883,5134,18826,
197884,5405,18827,
197904,4382,18828,
197916,3962,18829,
197917,4450,18830,
197969,5585,18831,
197981,4272,18832,
197982,5932,18833,
197986,4353,18834,
197987,5922,18835,
197992,2531,18836,
198008,3261,18837,
198009,3964,18838,
198010,4151,18839,
198012,4960,18840,
198013,5470,18841,
198066,2511,18842,
198067,3927,18843,
198069,4210,18844,
198070,4262,18845,
198071,4368,18846,
198072,4474,18847,
198073,4618,18848,
198074,5026,18849,
198075,5159,18850,
198076,5137,18851,
198077,5337,18852,
198078,5780,18853,
198097,5803,18854,
198150,4532,18855,
198166,4285,18856,
198167,4367,18857,
198168,4545,18858,
198169,4683,18859,
198173,3956,18860,
198174,6113,18861,
198175,4330,18862,
198185,4865,18863,
198219,2571,18864,
198220,4146,18865,
198221,4361,18866,
198222,4549,18867,
198223,5055,18868,
198230,5805,18869,
198237,4749,18870,
198238,5101,18871,
198243,5732,18872,
198254,5031,18873,
198284,2518,18874,
198285,4582,18875,
198286,5205,18876,
198287,5208,18877,
198288,5596,18878,
198289,5807,18879,
198290,6141,18880,
198300,4699,18881,
198305,4718,18882,
198337,5095,18883,
198338,5303,18884,
198347,4345,18885,
198354,5733,18886,
198358,4091,18887,
198359,5769,18888,
198360,4234,18889,
198363,4627,18890,
198390,4359,18891,
198391,4407,18892,
198392,4554,18893,
198393,4595,18894,
198394,5060,18895,
198395,5248,18896,
198410,4605,18897,
198411,5529,18898,
198417,4713,18899,
198418,6181,18900,
198421,4294,18901,
198425,4191,18902,
198479,4188,18903,
198480,5093,18904,
198495,3923,18905,
198496,5429,18906,
198500,4352,18907,
198505,4726,18908,
198554,2524,18909,
198556,5605,18910,
198557,6049,18911,
198565,4116,18912,
198605,4170,18913,
198606,5148,18914,
198607,5360,18915,
198608,6155,18916,
198620,6018,18917,
198628,5767,18918,
198635,5036,18919,
198636,5901,18920,
198677,4271,18921,
198678,4667,18922,
198679,4983,18923,
198680,4936,18924,
198681,5906,18925,
198687,4312,18926,
198697,2525,18927,
198698,5960,18928,
198708,6167,18929,
198748,4269,18930,
198749,4905,18931,
198750,5096,18932,
198751,6108,18933,
198770,5912,18934,
198778,4446,18935,
198818,5452,18936,
198830,4095,18937,
198846,5615,18938,
198894,2536,18939,
198896,4444,18940,
198897,4904,18941,
198898,5082,18942,
198899,5311,18943,
198941,4373,18944,
198942,5282,18945,
198943,5436,18946,
198944,5984,18947,
198945,6076,18948,
198951,4237,18949,
198952,4321,18950,
198963,6129,18951,
199002,2501,18952,
199003,2544,18953,
199004,5038,18954,
199005,5241,18955,
199006,5176,18956,
199007,5394,18957,
199008,5409,18958,
199009,5600,18959,
199011,5554,18960,
199012,5557,18961,
199053,5907,18962,
199063,6100,18963,
199067,4314,18964,
199099,6087,18965,
199148,4672,18966,
199170,5157,18967,
199171,5308,18968,
199183,3943,18969,
199184,5464,18970,
199214,4986,18971,
199228,5261,18972,
199269,4398,18973,
199303,2507,18974,
199304,4995,18975,
199305,5081,18976,
199319,4224,18977,
199320,5351,18978,
199323,4412,18979,
199385,5156,18980,
199386,5611,18981,
199391,5022,18982,
199392,5225,18983,
199445,4919,18984,
199454,4144,18985,
199488,3261,18986,
199489,4980,18987,
199490,6034,18988,
199498,5218,18989,
199502,2571,18990,
199503,5595,18991,
199509,4119,18992,
199540,3263,18993,
199541,4153,18994,
199542,4516,18995,
199543,4752,18996,
199544,4703,18997,
199546,5970,18998,
199547,5972,18999,
199565,4363,19000,
199593,3951,19001,
199607,4111,19002,
199608,4231,19003,
199609,4248,19004,
199611,5808,19005,
199638,4976,19006,
199639,5052,19007,
199659,2552,19008,
199666,4699,19009,
199691,4512,19010,
199728,4748,19011,
199756,4997,19012,
199757,5073,19013,
199759,4329,19014,
199767,5610,19015,
199790,2526,19016,
199805,5017,19017,
199806,5247,19018,
199818,5417,19019,
199819,5384,19020,
199820,5735,19021,
199834,5434,19022,
199835,6181,19023,
199837,5696,19024,
199838,5742,19025,
199839,6180,19026,
199843,5743,19027,
199861,2540,19028,
199862,5345,19029,
199871,4404,19030,
199872,5732,19031,
199873,4316,19032,
199897,5042,19033,
199901,5292,19034,
199924,5350,19035,
199956,5675,19036,
200141,5326,19037,
200144,4593,19038,
200155,5211,19039,
200166,4098,19040,
200177,4288,19041,
200182,4671,19042,
200183,4685,19043,
200193,4287,19044,
200194,4209,19045,
200207,4208,19046,
200209,5534,19047,
200239,4389,19048,
200240,4568,19049,
200241,5257,19050,
200249,5123,19051,
200271,5286,19052,
200273,5543,19053,
200274,5362,19054,
200275,6105,19055,
200276,6176,19056,
200283,4951,19057,
200300,4162,19058,
200301,4279,19059,
200302,4508,19060,
200303,5333,19061,
200304,5501,19062,
200305,5902,19063,
200306,5946,19064,
200313,5290,19065,
200333,2519,19066,
200334,5313,19067,
200336,5698,19068,
200556,2533,19069,
200558,4121,19070,
200559,4148,19071,
200560,4149,19072,
200561,4297,19073,
200562,4301,19074,
200563,4371,19075,
200565,4411,19076,
200566,4676,19077,
200567,4603,19078,
200568,4623,19079,
200569,4585,19080,
200570,4682,19081,
200571,4740,19082,
200572,4945,19083,
200573,4957,19084,
200574,4874,19085,
200575,5015,19086,
200576,4916,19087,
200577,4928,19088,
200578,5117,19089,
200579,5230,19090,
200581,5435,19091,
200597,5406,19092,
200599,5432,19093,
200600,5469,19094,
200601,5575,19095,
200602,5594,19096,
200603,5265,19097,
200604,5370,19098,
200605,5981,19099,
200606,5917,19100,
200607,6017,19101,
200608,6021,19102,
200609,6052,19103,
200610,6082,19104,
200611,6143,19105,
200637,4317,19106,
200691,5979,19107,
200692,5721,19108,
200699,6019,19109,
200700,6133,19110,
200708,4152,19111,
200709,4558,19112,
200710,5043,19113,
200711,5747,19114,
200712,5926,19115,
200717,4393,19116,
200762,4129,19117,
200763,4185,19118,
200764,4719,19119,
200765,4701,19120,
200766,5046,19121,
200767,5601,19122,
200768,6020,19123,
200785,4150,19124,
200786,4424,19125,
200787,6177,19126,
200793,4334,19127,
200798,4655,19128,
200835,6091,19129,
200848,2512,19130,
200849,4735,19131,
200852,4374,19132,
200906,3270,19133,
200907,4652,19134,
200908,5029,19135,
200915,5961,19136,
200916,5919,19137,
200917,6169,19138,
200921,4313,19139,
200942,2522,19140,
200984,4179,19141,
200985,5204,19142,
200986,5455,19143,
201001,4354,19144,
201048,3273,19145,
201049,2572,19146,
201051,5219,19147,
201052,5294,19148,
201054,5591,19149,
201055,6171,19150,
201067,4700,19151,
201150,4251,19152,
201151,4428,19153,
201152,4535,19154,
201153,5158,19155,
201155,5210,19156,
201161,5478,19157,
201162,5500,19158,
201163,5581,19159,
201164,5782,19160,
201225,4588,19161,
201226,4589,19162,
201241,2555,19163,
201242,4241,19164,
201277,4123,19165,
201279,5187,19166,
201281,5507,19167,
201282,5379,19168,
201283,6083,19169,
201293,2537,19170,
201295,6042,19171,
201297,2561,19172,
201350,3272,19173,
201354,5977,19174,
201356,6003,19175,
201371,4736,19176,
201415,4117,19177,
