,aircraft_id,seat_id,travelclass_id
43726,N850AS,S135,E
43727,N850AS,S136,E
43728,N850AS,S137,E
43729,N850AS,S138,E
43730,N850AS,S139,E
43731,N850AS,S140,E
43732,N850AS,S141,E
43733,N850AS,S142,E
43734,N850AS,S143,E
43735,N850AS,S144,E
43736,N850AS,S145,E
43737,N850AS,S146,E
43738,N850AS,S147,E
43739,N850AS,S148,E
43740,N850AS,S149,E
43741,N850AS,S150,E
43742,N850AS,S151,E
43743,N850AS,S152,E
43744,N850AS,S153,E
43745,N850AS,S154,E
43746,N850AS,S155,E
43747,N850AS,S156,E
43748,N850AS,S157,E
43749,N850AS,S158,E
43750,N850AS,S159,E
43751,N850AS,S160,E
43752,N850AS,S161,E
43753,N850AS,S162,E
43754,N850AS,S163,E
43755,N850AS,S164,E
43756,N850AS,S165,E
43757,N850AS,S166,E
43758,N850AS,S167,E
43759,N850AS,S168,E
43760,N850AS,S169,E
43761,N850AS,S170,E
43762,N850AS,S171,E
43763,N850AS,S172,E
43764,N850AS,S173,E
43765,N850AS,S174,E
43766,N850AS,S175,E
43767,N850AS,S176,E
43768,N850AS,S177,E
43769,N850AS,S178,E
43770,N850AS,S179,E
43771,N850AS,S180,E
43772,N850AS,S181,E
43773,N850AS,S182,E
43774,N850AS,S183,E
43775,N850AS,S184,E
43776,N850AS,S185,E
43777,N850AS,S186,E
43778,N850AS,S187,E
43779,N850AS,S188,E
43780,N850AS,S189,E
43781,N850AS,S190,E
43782,N850AS,S191,E
43783,N850AS,S192,E
43784,N850AS,S193,E
43785,N850AS,S194,E
43786,N850AS,S195,E
43787,N850AS,S196,E
43788,N850AS,S197,E
43789,N850AS,S198,E
43790,N850AS,S199,E
43791,N850AS,S200,E
43792,N850AS,S201,E
43793,N850AS,S202,E
43794,N850AS,S203,E
43795,N850AS,S204,E
43796,N850AS,S205,E
43797,N850AS,S206,E
43798,N850AS,S207,E
43799,N850AS,S208,E
43800,N850AS,S209,E
43801,N850AS,S210,E
43802,N850AS,S211,E
43803,N850AS,S212,E
43804,N850AS,S213,E
43805,N850AS,S214,E
43806,N850AS,S215,E
43807,N850AS,S216,E
43808,N850AS,S217,E
43809,N850AS,S218,E
43810,N850AS,S219,E
43811,N850AS,S220,E
43812,N850AS,S221,E
43813,N850AS,S222,E
43814,N850AS,S223,E
43815,N850AS,S224,E
43816,N850AS,S225,E
43817,N850AS,S226,E
43818,N850AS,S227,E
43819,N850AS,S228,E
43820,N850AS,S229,E
43821,N850AS,S230,E
43822,N850AS,S231,E
43823,N850AS,S232,E
43824,N850AS,S233,E
43825,N850AS,S234,E
43826,N850AS,S235,E
43827,N850AS,S236,E
43828,N850AS,S237,E
43829,N850AS,S238,E
43830,N850AS,S239,E
43831,N850AS,S240,E
43832,N850AS,S241,E
43833,N850AS,S242,E
43834,N850AS,S243,E
43835,N850AS,S244,E
43836,N850AS,S245,E
43837,N850AS,S246,E
43838,N850AS,S247,E
43839,N850AS,S248,E
43840,N850AS,S249,E
43841,N850AS,S250,E
43842,N850AS,S251,E
43843,N850AS,S252,E
43844,N850AS,S253,E
43845,N850AS,S254,E
43846,N850AS,S255,E
43847,N850AS,S256,E
43848,N850AS,S257,E
43849,N850AS,S258,E
43850,N850AS,S259,E
43851,N850AS,S260,E
43852,N850AS,S261,E
43853,N850AS,S262,E
43854,N850AS,S263,E
43855,N850AS,S264,E
43856,N850AS,S265,E
43857,N850AS,S266,E
43858,N850AS,S267,E
43859,N850AS,S268,E
43860,N850AS,S269,E
43861,N850AS,S270,E
43862,N850AS,S271,E
43863,N850AS,S272,E
43864,N850AS,S273,E
43865,N850AS,S274,E
43866,N850AS,S275,E
43867,N850AS,S276,E
43868,N850AS,S277,E
43869,N850AS,S278,E
43870,N850AS,S279,E
43871,N850AS,S280,E
43872,N850AS,S281,E
43873,N850AS,S282,E
43874,N850AS,S283,E
43875,N850AS,S284,E
43876,N850AS,S285,E
43877,N850AS,S286,E
43878,N850AS,S287,E
43879,N850AS,S288,E
43880,N850AS,S289,E
43881,N850AS,S290,E
43882,N850AS,S291,E
43883,N850AS,S292,E
43884,N850AS,S293,E
43885,N850AS,S294,E
43886,N850AS,S295,E
43887,N850AS,S296,E
43888,N850AS,S297,E
43889,N850AS,S298,E
43890,N850AS,S299,E
43891,N850AS,S300,E
43892,N850AS,S301,E
43893,N850AS,S302,E
43894,N850AS,S303,E
43895,N850AS,S304,E
43896,N850AS,S305,E
43897,N850AS,S306,E
43898,N850AS,S307,E
43899,N850AS,S308,E
43900,N850AS,S309,E
43901,N850AS,S310,E
43902,N850AS,S311,E
43903,N850AS,S312,E
43904,N850AS,S313,E
43905,N850AS,S314,E
43906,N850AS,S315,E
43907,N850AS,S316,E
43908,N850AS,S317,E
43909,N850AS,S318,E
43910,N850AS,S319,E
43911,N850AS,S320,E
43912,N850AS,S321,E
43913,N850AS,S322,E
43914,N850AS,S323,E
43915,N850AS,S324,E
43916,N850AS,S325,E
43917,N850AS,S326,E
43918,N850AS,S327,E
43919,N850AS,S328,E
43920,N850AS,S329,E
43921,N850AS,S330,E
43922,N850AS,S331,E
43923,N850AS,S332,E
43924,N850AS,S333,E
43925,N850AS,S334,E
43926,N850AS,S335,E
43927,N850AS,S336,E
43928,N850AS,S337,E
43929,N850AS,S338,E
43930,N850AS,S339,E
43931,N850AS,S340,E
43932,N850AS,S341,E
43933,N850AS,S342,E
43934,N850AS,S343,E
43935,N850AS,S344,E
43936,N850AS,S345,E
43937,N850AS,S346,E
43938,N850AS,S347,E
43939,N850AS,S348,E
43940,N850AS,S349,E
43941,N850AS,S350,E
43942,N850AS,S351,E
43943,N850AS,S352,E
43944,N850AS,S353,E
43945,N850AS,S354,E
43946,N850AS,S355,E
43947,N850AS,S356,E
43948,N850AS,S357,E
43949,N850AS,S358,E
43950,N850AS,S359,E
43951,N850AS,S360,E
43952,N850AS,S361,E
43953,N850AS,S362,E
43954,N850AS,S363,E
43955,N850AS,S364,E
43956,N850AS,S365,E
43957,N850AS,S366,E
43958,N850AS,S367,E
43959,N850AS,S368,E
43960,N850AS,S369,E
43961,N850AS,S370,E
43962,N850AS,S371,E
43963,N850AS,S372,E
43964,N850AS,S373,E
43965,N850AS,S374,E
43966,N850AS,S375,E
43967,N850AS,S376,E
43968,N850AS,S377,E
43969,N850AS,S378,E
43970,N850AS,S379,E
43971,N850AS,S380,E
43972,N850AS,S381,E
43973,N850AS,S382,E
43974,N850AS,S383,E
43975,N850AS,S384,E
43976,N850AS,S385,E
43977,N850AS,S386,E
43978,N850AS,S387,E
43979,N850AS,S388,E
43980,N850AS,S389,E
43981,N850AS,S390,E
43982,N850AS,S391,E
43983,N850AS,S392,E
43984,N850AS,S393,E
43985,N850AS,S394,E
43986,N850AS,S395,E
43987,N850AS,S396,E
43988,N850AS,S397,E
43989,N850AS,S398,E
43990,N850AS,S399,E
43991,N850AS,S400,E
43992,N850AS,S401,E
43993,N850AS,S402,E
43994,N850AS,S403,E
43995,N850AS,S404,E
43996,N850AS,S405,E
43997,N850AS,S406,E
43998,N850AS,S407,E
43999,N850AS,S408,E
44000,N850AS,S409,E
44001,N850AS,S410,E
44002,N850AS,S411,E
44003,N850AS,S412,E
44004,N850AS,S413,E
44005,N850AS,S414,E
44006,N850AS,S415,E
44007,N850AS,S416,E
44008,N850AS,S417,E
44009,N850AS,S418,E
44010,N850AS,S419,E
44011,N850AS,S420,E
44012,N850AS,S421,E
44013,N850AS,S422,E
44014,N850AS,S423,E
44015,N850AS,S424,E
44016,N850AS,S425,E
44017,N850AS,S426,E
44018,N850AS,S427,E
44019,N850AS,S428,E
44020,N850AS,S429,E
44021,N850AS,S430,E
44022,N850AS,S431,E
44023,N850AS,S432,E
44024,N850AS,S433,E
44025,N850AS,S434,E
44026,N850AS,S435,E
44027,N850AS,S436,E
44028,N850AS,S437,E
44029,N850AS,S438,E
44030,N850AS,S439,E
44031,N850AS,S440,E
44032,N850AS,S441,E
44033,N850AS,S442,E
44034,N850AS,S443,E
44035,N850AS,S444,E
44036,N850AS,S445,E
44037,N850AS,S446,E
44038,N850AS,S447,E
44039,N850AS,S448,E
44040,N850AS,S449,E
44041,N850AS,S450,E
44042,N166PQ,S1,B
44043,N166PQ,S2,B
44044,N166PQ,S3,B
44045,N166PQ,S4,B
44046,N166PQ,S5,B
44047,N166PQ,S6,B
44048,N166PQ,S7,B
44049,N166PQ,S8,B
44050,N166PQ,S9,B
44051,N166PQ,S10,B
44052,N166PQ,S11,B
44053,N166PQ,S12,B
44054,N166PQ,S13,B
44055,N166PQ,S14,B
44056,N166PQ,S15,B
44057,N166PQ,S16,B
44058,N166PQ,S17,B
44059,N166PQ,S18,B
44060,N166PQ,S19,B
44061,N166PQ,S20,B
44062,N166PQ,S21,B
44063,N166PQ,S22,B
44064,N166PQ,S23,B
44065,N166PQ,S24,B
44066,N166PQ,S25,B
44067,N166PQ,S26,B
44068,N166PQ,S27,B
44069,N166PQ,S28,B
44070,N166PQ,S29,B
44071,N166PQ,S30,B
44072,N166PQ,S31,B
44073,N166PQ,S32,B
44074,N166PQ,S33,B
44075,N166PQ,S34,B
44076,N166PQ,S35,B
44077,N166PQ,S36,E
44078,N166PQ,S37,E
44079,N166PQ,S38,E
44080,N166PQ,S39,E
44081,N166PQ,S40,E
44082,N166PQ,S41,E
44083,N166PQ,S42,E
44084,N166PQ,S43,E
44085,N166PQ,S44,E
44086,N166PQ,S45,E
44087,N166PQ,S46,E
44088,N166PQ,S47,E
44089,N166PQ,S48,E
44090,N166PQ,S49,E
44091,N166PQ,S50,E
44092,N166PQ,S51,E
44093,N166PQ,S52,E
44094,N166PQ,S53,E
44095,N166PQ,S54,E
44096,N166PQ,S55,E
44097,N166PQ,S56,E
44098,N166PQ,S57,E
44099,N166PQ,S58,E
44100,N166PQ,S59,E
44101,N166PQ,S60,E
44102,N166PQ,S61,E
44103,N166PQ,S62,E
44104,N166PQ,S63,E
44105,N166PQ,S64,E
44106,N166PQ,S65,E
44107,N166PQ,S66,E
44108,N166PQ,S67,E
44109,N166PQ,S68,E
44110,N166PQ,S69,E
44111,N166PQ,S70,E
44112,N166PQ,S71,E
44113,N166PQ,S72,E
44114,N166PQ,S73,E
44115,N166PQ,S74,E
44116,N166PQ,S75,E
44117,N166PQ,S76,E
44118,N166PQ,S77,E
44119,N166PQ,S78,E
44120,N166PQ,S79,E
44121,N166PQ,S80,E
44122,N166PQ,S81,E
44123,N166PQ,S82,E
44124,N166PQ,S83,E
44125,N166PQ,S84,E
44126,N166PQ,S85,E
44127,N166PQ,S86,E
44128,N166PQ,S87,E
44129,N166PQ,S88,E
44130,N166PQ,S89,E
44131,N166PQ,S90,E
44132,N166PQ,S91,E
44133,N166PQ,S92,E
44134,N166PQ,S93,E
44135,N166PQ,S94,E
44136,N166PQ,S95,E
44137,N166PQ,S96,E
44138,N166PQ,S97,E
44139,N166PQ,S98,E
44140,N166PQ,S99,E
44141,N166PQ,S100,E
44142,N166PQ,S101,E
44143,N166PQ,S102,E
44144,N166PQ,S103,E
44145,N166PQ,S104,E
44146,N166PQ,S105,E
44147,N166PQ,S106,E
44148,N166PQ,S107,E
44149,N166PQ,S108,E
44150,N166PQ,S109,E
44151,N166PQ,S110,E
44152,N166PQ,S111,E
44153,N166PQ,S112,E
44154,N166PQ,S113,E
44155,N166PQ,S114,E
44156,N166PQ,S115,E
44157,N166PQ,S116,E
44158,N166PQ,S117,E
44159,N166PQ,S118,E
44160,N166PQ,S119,E
44161,N166PQ,S120,E
44162,N166PQ,S121,E
44163,N166PQ,S122,E
44164,N166PQ,S123,E
44165,N166PQ,S124,E
44166,N166PQ,S125,E
44167,N166PQ,S126,E
44168,N166PQ,S127,E
44169,N166PQ,S128,E
44170,N166PQ,S129,E
44171,N166PQ,S130,E
44172,N166PQ,S131,E
44173,N166PQ,S132,E
44174,N166PQ,S133,E
44175,N166PQ,S134,E
44176,N166PQ,S135,E
44177,N166PQ,S136,E
44178,N166PQ,S137,E
44179,N166PQ,S138,E
44180,N166PQ,S139,E
44181,N166PQ,S140,E
44182,N166PQ,S141,E
44183,N166PQ,S142,E
44184,N166PQ,S143,E
44185,N166PQ,S144,E
44186,N166PQ,S145,E
44187,N166PQ,S146,E
44188,N166PQ,S147,E
44189,N166PQ,S148,E
44190,N166PQ,S149,E
44191,N166PQ,S150,E
44192,N166PQ,S151,E
44193,N166PQ,S152,E
44194,N166PQ,S153,E
44195,N166PQ,S154,E
44196,N166PQ,S155,E
44197,N166PQ,S156,E
44198,N166PQ,S157,E
44199,N166PQ,S158,E
44200,N166PQ,S159,E
44201,N166PQ,S160,E
44202,N166PQ,S161,E
44203,N166PQ,S162,E
44204,N166PQ,S163,E
44205,N166PQ,S164,E
44206,N166PQ,S165,E
44207,N166PQ,S166,E
44208,N166PQ,S167,E
44209,N166PQ,S168,E
44210,N166PQ,S169,E
44211,N166PQ,S170,E
44212,N166PQ,S171,E
44213,N166PQ,S172,E
44214,N166PQ,S173,E
44215,N166PQ,S174,E
44216,N166PQ,S175,E
44217,N166PQ,S176,E
44218,N166PQ,S177,E
44219,N166PQ,S178,E
44220,N166PQ,S179,E
44221,N166PQ,S180,E
44222,N166PQ,S181,E
44223,N166PQ,S182,E
44224,N13958,S1,B
44225,N13958,S2,B
44226,N13958,S3,B
44227,N13958,S4,B
44228,N13958,S5,B
44229,N13958,S6,B
44230,N13958,S7,B
44231,N13958,S8,B
44232,N13958,S9,B
44233,N13958,S10,B
44234,N13958,S11,B
44235,N13958,S12,B
44236,N13958,S13,B
44237,N13958,S14,B
44238,N13958,S15,B
44239,N13958,S16,B
44240,N13958,S17,B
44241,N13958,S18,B
44242,N13958,S19,B
44243,N13958,S20,B
44244,N13958,S21,B
44245,N13958,S22,B
44246,N13958,S23,B
44247,N13958,S24,B
44248,N13958,S25,B
44249,N13958,S26,B
44250,N13958,S27,E
44251,N13958,S28,E
44252,N13958,S29,E
44253,N13958,S30,E
44254,N13958,S31,E
44255,N13958,S32,E
44256,N13958,S33,E
44257,N13958,S34,E
44258,N13958,S35,E
44259,N13958,S36,E
44260,N13958,S37,E
44261,N13958,S38,E
44262,N13958,S39,E
44263,N13958,S40,E
44264,N13958,S41,E
44265,N13958,S42,E
44266,N13958,S43,E
44267,N13958,S44,E
44268,N13958,S45,E
44269,N13958,S46,E
44270,N13958,S47,E
44271,N13958,S48,E
44272,N13958,S49,E
44273,N13958,S50,E
44274,N13958,S51,E
44275,N13958,S52,E
44276,N13958,S53,E
44277,N13958,S54,E
44278,N13958,S55,E
44279,N13958,S56,E
44280,N13958,S57,E
44281,N13958,S58,E
44282,N13958,S59,E
44283,N13958,S60,E
44284,N13958,S61,E
44285,N13958,S62,E
44286,N13958,S63,E
44287,N13958,S64,E
44288,N13958,S65,E
44289,N13958,S66,E
44290,N13958,S67,E
44291,N13958,S68,E
44292,N13958,S69,E
44293,N13958,S70,E
44294,N13958,S71,E
44295,N13958,S72,E
44296,N13958,S73,E
44297,N13958,S74,E
44298,N13958,S75,E
44299,N13958,S76,E
44300,N13958,S77,E
44301,N13958,S78,E
44302,N13958,S79,E
44303,N13958,S80,E
44304,N13958,S81,E
44305,N13958,S82,E
44306,N13958,S83,E
44307,N13958,S84,E
44308,N13958,S85,E
44309,N13958,S86,E
44310,N13958,S87,E
44311,N13958,S88,E
44312,N13958,S89,E
44313,N13958,S90,E
44314,N13958,S91,E
44315,N13958,S92,E
44316,N13958,S93,E
44317,N13958,S94,E
44318,N13958,S95,E
44319,N13958,S96,E
44320,N13958,S97,E
44321,N13958,S98,E
44322,N13958,S99,E
44323,N13958,S100,E
44324,N13958,S101,E
44325,N13958,S102,E
44326,N13958,S103,E
44327,N13958,S104,E
44328,N13958,S105,E
44329,N13958,S106,E
44330,N13958,S107,E
44331,N13958,S108,E
44332,N13958,S109,E
44333,N13958,S110,E
44334,N13958,S111,E
44335,N13958,S112,E
44336,N13958,S113,E
44337,N13958,S114,E
44338,N13958,S115,E
44339,N13958,S116,E
44340,N13958,S117,E
44341,N13958,S118,E
44342,N13958,S119,E
44343,N13958,S120,E
44344,N13958,S121,E
44345,N13958,S122,E
44346,N13958,S123,E
44347,N13958,S124,E
44348,N13958,S125,E
44349,N13958,S126,E
44350,N13958,S127,E
44351,N13958,S128,E
44352,N13958,S129,E
44353,N13958,S130,E
44354,N13958,S131,E
44355,N13958,S132,E
44356,N13958,S133,E
44357,N13958,S134,E
44358,N13958,S135,E
44359,N13958,S136,E
44360,N13958,S137,E
44361,N13958,S138,E
44362,N13958,S139,E
44363,N981EV,S1,B
44364,N981EV,S2,B
44365,N981EV,S3,B
44366,N981EV,S4,B
44367,N981EV,S5,B
44368,N981EV,S6,B
44369,N981EV,S7,B
44370,N981EV,S8,B
44371,N981EV,S9,B
44372,N981EV,S10,B
44373,N981EV,S11,B
44374,N981EV,S12,B
44375,N981EV,S13,B
44376,N981EV,S14,B
44377,N981EV,S15,B
44378,N981EV,S16,B
44379,N981EV,S17,B
44380,N981EV,S18,B
44381,N981EV,S19,B
44382,N981EV,S20,B
44383,N981EV,S21,B
44384,N981EV,S22,B
44385,N981EV,S23,B
44386,N981EV,S24,B
44387,N981EV,S25,B
44388,N981EV,S26,B
44389,N981EV,S27,B
44390,N981EV,S28,B
44391,N981EV,S29,B
44392,N981EV,S30,B
44393,N981EV,S31,B
44394,N981EV,S32,B
44395,N981EV,S33,B
44396,N981EV,S34,B
44397,N981EV,S35,B
44398,N981EV,S36,B
44399,N981EV,S37,B
44400,N981EV,S38,B
44401,N981EV,S39,B
44402,N981EV,S40,B
44403,N981EV,S41,B
44404,N981EV,S42,B
44405,N981EV,S43,B
44406,N981EV,S44,B
44407,N981EV,S45,B
44408,N981EV,S46,B
44409,N981EV,S47,B
44410,N981EV,S48,B
44411,N981EV,S49,B
44412,N981EV,S50,B
44413,N981EV,S51,E
44414,N981EV,S52,E
44415,N981EV,S53,E
44416,N981EV,S54,E
44417,N981EV,S55,E
44418,N981EV,S56,E
44419,N981EV,S57,E
44420,N981EV,S58,E
44421,N981EV,S59,E
44422,N981EV,S60,E
44423,N981EV,S61,E
44424,N981EV,S62,E
44425,N981EV,S63,E
44426,N981EV,S64,E
44427,N981EV,S65,E
44428,N981EV,S66,E
44429,N981EV,S67,E
44430,N981EV,S68,E
44431,N981EV,S69,E
44432,N981EV,S70,E
44433,N981EV,S71,E
44434,N981EV,S72,E
44435,N981EV,S73,E
44436,N981EV,S74,E
44437,N981EV,S75,E
44438,N981EV,S76,E
44439,N981EV,S77,E
44440,N981EV,S78,E
44441,N981EV,S79,E
44442,N981EV,S80,E
44443,N981EV,S81,E
44444,N981EV,S82,E
44445,N981EV,S83,E
44446,N981EV,S84,E
44447,N981EV,S85,E
44448,N981EV,S86,E
44449,N981EV,S87,E
44450,N981EV,S88,E
44451,N981EV,S89,E
44452,N981EV,S90,E
44453,N981EV,S91,E
44454,N981EV,S92,E
44455,N981EV,S93,E
44456,N981EV,S94,E
44457,N981EV,S95,E
44458,N981EV,S96,E
44459,N981EV,S97,E
44460,N981EV,S98,E
44461,N981EV,S99,E
44462,N981EV,S100,E
44463,N981EV,S101,E
44464,N981EV,S102,E
44465,N981EV,S103,E
44466,N981EV,S104,E
44467,N981EV,S105,E
44468,N981EV,S106,E
44469,N981EV,S107,E
44470,N981EV,S108,E
44471,N981EV,S109,E
44472,N981EV,S110,E
44473,N981EV,S111,E
44474,N981EV,S112,E
44475,N981EV,S113,E
44476,N981EV,S114,E
44477,N981EV,S115,E
44478,N981EV,S116,E
44479,N981EV,S117,E
44480,N981EV,S118,E
44481,N981EV,S119,E
44482,N981EV,S120,E
44483,N981EV,S121,E
44484,N981EV,S122,E
44485,N981EV,S123,E
44486,N981EV,S124,E
44487,N981EV,S125,E
44488,N981EV,S126,E
44489,N981EV,S127,E
44490,N981EV,S128,E
44491,N981EV,S129,E
44492,N981EV,S130,E
44493,N981EV,S131,E
44494,N981EV,S132,E
44495,N981EV,S133,E
44496,N981EV,S134,E
44497,N981EV,S135,E
44498,N981EV,S136,E
44499,N981EV,S137,E
44500,N981EV,S138,E
44501,N981EV,S139,E
44502,N981EV,S140,E
44503,N981EV,S141,E
44504,N981EV,S142,E
44505,N981EV,S143,E
44506,N981EV,S144,E
44507,N981EV,S145,E
44508,N981EV,S146,E
44509,N981EV,S147,E
44510,N981EV,S148,E
44511,N981EV,S149,E
44512,N981EV,S150,E
44513,N981EV,S151,E
44514,N981EV,S152,E
44515,N981EV,S153,E
44516,N981EV,S154,E
44517,N981EV,S155,E
44518,N981EV,S156,E
44519,N981EV,S157,E
44520,N981EV,S158,E
44521,N981EV,S159,E
44522,N981EV,S160,E
44523,N981EV,S161,E
44524,N981EV,S162,E
44525,N981EV,S163,E
44526,N981EV,S164,E
44527,N981EV,S165,E
44528,N981EV,S166,E
44529,N981EV,S167,E
44530,N981EV,S168,E
44531,N981EV,S169,E
44532,N981EV,S170,E
44533,N981EV,S171,E
44534,N981EV,S172,E
44535,N981EV,S173,E
44536,N981EV,S174,E
44537,N981EV,S175,E
44538,N981EV,S176,E
44539,N981EV,S177,E
44540,N981EV,S178,E
44541,N981EV,S179,E
44542,N981EV,S180,E
44543,N981EV,S181,E
44544,N981EV,S182,E
44545,N981EV,S183,E
44546,N981EV,S184,E
44547,N981EV,S185,E
44548,N981EV,S186,E
44549,N981EV,S187,E
44550,N981EV,S188,E
44551,N981EV,S189,E
44552,N981EV,S190,E
44553,N981EV,S191,E
44554,N981EV,S192,E
44555,N981EV,S193,E
44556,N981EV,S194,E
44557,N981EV,S195,E
44558,N981EV,S196,E
44559,N981EV,S197,E
44560,N981EV,S198,E
44561,N981EV,S199,E
44562,N981EV,S200,E
44563,N981EV,S201,E
44564,N981EV,S202,E
44565,N981EV,S203,E
44566,N981EV,S204,E
44567,N981EV,S205,E
44568,N981EV,S206,E
44569,N981EV,S207,E
44570,N981EV,S208,E
44571,N981EV,S209,E
44572,N981EV,S210,E
44573,N981EV,S211,E
44574,N981EV,S212,E
44575,N981EV,S213,E
44576,N981EV,S214,E
44577,N981EV,S215,E
44578,N981EV,S216,E
44579,N981EV,S217,E
44580,N981EV,S218,E
44581,N981EV,S219,E
44582,N981EV,S220,E
44583,N981EV,S221,E
44584,N981EV,S222,E
44585,N981EV,S223,E
44586,N981EV,S224,E
44587,N981EV,S225,E
44588,N981EV,S226,E
44589,N981EV,S227,E
44590,N981EV,S228,E
44591,N981EV,S229,E
44592,N981EV,S230,E
44593,N981EV,S231,E
44594,N981EV,S232,E
44595,N981EV,S233,E
44596,N981EV,S234,E
44597,N981EV,S235,E
44598,N981EV,S236,E
44599,N981EV,S237,E
44600,N981EV,S238,E
44601,N981EV,S239,E
44602,N981EV,S240,E
44603,N981EV,S241,E
44604,N981EV,S242,E
44605,N981EV,S243,E
44606,N981EV,S244,E
44607,N981EV,S245,E
44608,N981EV,S246,E
44609,N981EV,S247,E
44610,N981EV,S248,E
44611,N981EV,S249,E
44612,N981EV,S250,E
44613,N981EV,S251,E
44614,N981EV,S252,E
44615,N981EV,S253,E
44616,N981EV,S254,E
44617,N981EV,S255,E
44618,N855AS,S1,B
44619,N855AS,S2,B
44620,N855AS,S3,B
44621,N855AS,S4,B
44622,N855AS,S5,B
44623,N855AS,S6,B
44624,N855AS,S7,B
44625,N855AS,S8,B
44626,N855AS,S9,B
44627,N855AS,S10,B
44628,N855AS,S11,B
44629,N855AS,S12,B
44630,N855AS,S13,B
44631,N855AS,S14,B
44632,N855AS,S15,B
44633,N855AS,S16,B
44634,N855AS,S17,B
44635,N855AS,S18,B
44636,N855AS,S19,B
44637,N855AS,S20,B
44638,N855AS,S21,B
44639,N855AS,S22,B
44640,N855AS,S23,B
44641,N855AS,S24,B
44642,N855AS,S25,B
44643,N855AS,S26,B
44644,N855AS,S27,B
44645,N855AS,S28,B
44646,N855AS,S29,E
44647,N855AS,S30,E
44648,N855AS,S31,E
44649,N855AS,S32,E
44650,N855AS,S33,E
44651,N855AS,S34,E
44652,N855AS,S35,E
44653,N855AS,S36,E
44654,N855AS,S37,E
44655,N855AS,S38,E
44656,N855AS,S39,E
44657,N855AS,S40,E
44658,N855AS,S41,E
44659,N855AS,S42,E
44660,N855AS,S43,E
44661,N855AS,S44,E
44662,N855AS,S45,E
44663,N855AS,S46,E
44664,N855AS,S47,E
44665,N855AS,S48,E
44666,N855AS,S49,E
44667,N855AS,S50,E
44668,N855AS,S51,E
44669,N855AS,S52,E
44670,N855AS,S53,E
44671,N855AS,S54,E
44672,N855AS,S55,E
44673,N855AS,S56,E
44674,N855AS,S57,E
44675,N855AS,S58,E
44676,N855AS,S59,E
44677,N855AS,S60,E
44678,N855AS,S61,E
44679,N855AS,S62,E
44680,N855AS,S63,E
44681,N855AS,S64,E
44682,N855AS,S65,E
44683,N855AS,S66,E
44684,N855AS,S67,E
44685,N855AS,S68,E
44686,N855AS,S69,E
44687,N855AS,S70,E
44688,N855AS,S71,E
44689,N855AS,S72,E
44690,N855AS,S73,E
44691,N855AS,S74,E
44692,N855AS,S75,E
44693,N855AS,S76,E
44694,N855AS,S77,E
44695,N855AS,S78,E
44696,N855AS,S79,E
44697,N855AS,S80,E
44698,N855AS,S81,E
44699,N855AS,S82,E
44700,N855AS,S83,E
44701,N855AS,S84,E
44702,N855AS,S85,E
44703,N855AS,S86,E
44704,N855AS,S87,E
44705,N855AS,S88,E
44706,N855AS,S89,E
44707,N855AS,S90,E
44708,N855AS,S91,E
44709,N855AS,S92,E
44710,N855AS,S93,E
44711,N855AS,S94,E
44712,N855AS,S95,E
44713,N855AS,S96,E
44714,N855AS,S97,E
44715,N855AS,S98,E
44716,N855AS,S99,E
44717,N855AS,S100,E
44718,N855AS,S101,E
44719,N855AS,S102,E
44720,N855AS,S103,E
44721,N855AS,S104,E
44722,N855AS,S105,E
44723,N855AS,S106,E
44724,N855AS,S107,E
44725,N855AS,S108,E
44726,N855AS,S109,E
44727,N855AS,S110,E
44728,N855AS,S111,E
44729,N855AS,S112,E
44730,N855AS,S113,E
44731,N855AS,S114,E
44732,N855AS,S115,E
44733,N855AS,S116,E
44734,N855AS,S117,E
44735,N855AS,S118,E
44736,N855AS,S119,E
44737,N855AS,S120,E
44738,N855AS,S121,E
44739,N855AS,S122,E
44740,N855AS,S123,E
44741,N855AS,S124,E
44742,N855AS,S125,E
44743,N855AS,S126,E
44744,N855AS,S127,E
44745,N855AS,S128,E
44746,N855AS,S129,E
44747,N855AS,S130,E
44748,N855AS,S131,E
44749,N855AS,S132,E
44750,N855AS,S133,E
44751,N855AS,S134,E
44752,N855AS,S135,E
44753,N855AS,S136,E
44754,N855AS,S137,E
44755,N855AS,S138,E
44756,N855AS,S139,E
44757,N855AS,S140,E
44758,N855AS,S141,E
44759,N855AS,S142,E
44760,N855AS,S143,E
44761,N855AS,S144,E
44762,N855AS,S145,E
44763,N855AS,S146,E
44764,N855AS,S147,E
44765,N855AS,S148,E
44766,N855AS,S149,E
44767,N14977,S1,B
44768,N14977,S2,B
44769,N14977,S3,B
44770,N14977,S4,B
44771,N14977,S5,B
44772,N14977,S6,B
44773,N14977,S7,B
44774,N14977,S8,B
44775,N14977,S9,B
44776,N14977,S10,B
44777,N14977,S11,B
44778,N14977,S12,B
44779,N14977,S13,B
44780,N14977,S14,B
44781,N14977,S15,B
44782,N14977,S16,B
44783,N14977,S17,B
44784,N14977,S18,B
44785,N14977,S19,B
44786,N14977,S20,B
44787,N14977,S21,B
44788,N14977,S22,B
44789,N14977,S23,B
44790,N14977,S24,B
44791,N14977,S25,B
44792,N14977,S26,B
44793,N14977,S27,B
44794,N14977,S28,B
44795,N14977,S29,B
44796,N14977,S30,B
44797,N14977,S31,B
44798,N14977,S32,B
44799,N14977,S33,B
