,ord_airport,dest_airport,depart_time,arr_time,day
2620,IAH,GRK,17:28,18:17,2023-02-20
2621,IAH,MFE,19:06,20:18,2023-02-20
2622,IAH,GRK,11:15,12:07,2023-02-20
2623,IAH,AMA,9:01,10:51,2023-02-20
2624,IAH,XNA,13:36,15:04,2023-02-20
2625,IAH,DFW,15:21,16:20,2023-02-21
2626,IAH,BRO,21:06,22:18,2023-02-21
2627,IAH,TUS,8:58,10:45,2023-02-21
2628,IAH,BNA,15:38,17:38,2023-02-21
2629,IAH,PNS,20:03,21:22,2023-02-21
2630,IAH,DTW,7:17,10:53,2023-02-21
2631,IAH,CLT,10:26,13:40,2023-02-21
2632,IAH,VPS,12:49,14:18,2023-02-21
2633,IAH,CMH,19:03,22:37,2023-02-21
2634,IAH,SAV,10:05,13:15,2023-02-21
2635,IAH,GRK,12:47,13:30,2023-02-21
2636,IAH,GPT,19:26,20:47,2023-02-21
2637,IAH,LFT,15:44,16:42,2023-02-21
2638,IAH,RIC,13:00,16:55,2023-02-21
2639,IAH,JAX,19:00,21:52,2023-02-21
2640,IAH,MAF,n:an,n:an,2023-02-22
2641,IAH,CRP,15:37,16:31,2023-02-22
2642,IAH,LBB,n:an,n:an,2023-02-22
2643,IAH,TUS,11:46,13:33,2023-02-22
2644,IAH,MAF,18:19,20:09,2023-02-22
2645,IAH,IND,15:28,18:36,2023-02-22
2646,IAH,BTR,12:45,13:49,2023-02-22
2647,IAH,HRL,8:57,10:05,2023-02-22
2648,IAH,GRK,14:29,15:22,2023-02-22
2649,IAH,MKE,12:45,15:16,2023-02-22
2650,IAH,LBB,8:48,10:41,2023-02-22
2651,IAH,MKE,19:40,22:19,2023-02-22
2652,IAH,SDF,14:29,17:29,2023-02-22
2653,IAH,BHM,16:08,18:00,2023-02-22
2654,IAH,TUL,16:40,18:11,2023-02-22
2655,IAH,LFT,14:44,15:43,2023-02-23
2656,IAH,LRD,14:23,15:40,2023-02-23
2657,IAH,MEM,19:27,21:05,2023-02-23
2658,IAH,LCH,21:09,21:45,2023-02-23
2659,IAH,BHM,n:an,n:an,2023-02-23
2660,IAH,GPT,19:35,20:53,2023-02-23
2661,IAH,MSP,15:14,17:52,2023-02-23
2662,IAH,DAL,15:45,16:49,2023-02-23
2663,IAH,LIT,7:17,8:39,2023-02-23
2664,IAH,LFT,15:40,16:44,2023-02-23
2665,IAH,PNS,9:02,10:43,2023-02-23
2666,IAH,BTR,15:34,16:39,2023-02-23
2667,IAH,HRL,8:59,10:28,2023-02-23
2668,IAH,DAL,21:03,21:58,2023-02-23
2669,IAH,DTW,7:21,11:07,2023-02-23
2670,IAH,DFW,12:53,14:14,2023-02-24
2671,IAH,ISN,9:18,12:48,2023-02-24
2672,IAH,ABQ,15:13,16:38,2023-02-24
2673,IAH,MAF,15:35,17:27,2023-02-24
2674,IAH,CRP,17:41,18:40,2023-02-24
2675,IAH,ELP,18:50,20:04,2023-02-24
2676,IAH,DAL,17:44,18:44,2023-02-24
2677,IAH,PNS,12:56,14:20,2023-02-24
2678,IAH,PNS,16:48,18:10,2023-02-24
2679,IAH,LFT,17:37,18:25,2023-02-24
2680,IAH,MAF,20:59,22:26,2023-02-24
2681,IAH,ICT,15:47,17:40,2023-02-24
2682,IAH,MSY,9:28,10:36,2023-02-24
2683,IAH,CLT,19:04,22:16,2023-02-24
2684,IAH,TYS,12:49,15:51,2023-02-24
2685,IAH,TUS,9:01,10:51,2023-02-25
2686,IAH,CLE,7:16,10:55,2023-02-25
2687,IAH,LRD,14:39,16:02,2023-02-25
2688,IAH,MFE,9:01,10:16,2023-02-25
2689,IAH,BTR,21:13,22:16,2023-02-25
2690,IAH,JAN,7:21,n:an,2023-02-25
2691,IAH,MAF,19:27,20:59,2023-02-25
2692,IAH,OMA,11:24,13:51,2023-02-25
2693,IAH,JAN,n:an,n:an,2023-02-25
2694,IAH,SHV,21:02,21:53,2023-02-25
2695,IAH,CRP,9:22,10:28,2023-02-25
2696,IAH,TUL,9:07,10:51,2023-02-25
2697,IAH,LFT,21:11,22:01,2023-02-25
2698,IAH,LFT,15:46,16:49,2023-02-25
2699,IAH,LCH,12:46,13:38,2023-02-25
2700,IAH,TUL,23:18,:32,2023-02-26
2701,IAH,GRK,11:44,12:40,2023-02-26
2702,IAH,MCI,16:28,18:25,2023-02-26
2703,IAH,SHV,7:28,9:16,2023-02-26
2704,IAH,COS,9:02,n:an,2023-02-26
2705,IAH,MCI,7:35,10:05,2023-02-26
2706,IAH,LCH,15:39,16:29,2023-02-26
2707,IAH,XNA,12:48,14:11,2023-02-26
2708,IAH,CRP,21:10,22:13,2023-02-26
2709,IAH,CMH,15:33,19:28,2023-02-26
2710,IAH,MLU,9:06,10:18,2023-02-26
2711,IAH,SDF,8:52,11:59,2023-02-26
2712,IAH,DAL,15:40,16:45,2023-02-26
2713,IAH,TUL,15:35,17:07,2023-02-26
2714,IAH,BTR,21:38,22:39,2023-02-26
2715,IAH,LFT,13:51,14:40,2023-02-27
2716,IAH,ABQ,17:48,19:07,2023-02-27
2717,IAH,PIT,16:51,20:27,2023-02-27
2718,IAH,GPT,7:34,8:45,2023-02-27
2719,IAH,LBB,14:29,16:09,2023-02-27
2720,IAH,BHM,22:25,23:46,2023-02-27
2721,IAH,IND,12:42,15:49,2023-02-27
2722,IAH,OMA,19:07,21:16,2023-02-27
2723,IAH,CRW,12:41,15:51,2023-02-27
2724,IAH,MKE,12:47,15:18,2023-02-27
2725,IAH,ELP,18:02,19:03,2023-02-27
2726,IAH,MOB,7:14,8:31,2023-02-27
2727,IAH,MEM,14:29,15:51,2023-02-27
2728,IAH,TUL,18:05,19:25,2023-02-27
2729,IAH,CLL,21:18,21:59,2023-02-27
2730,IAH,MAF,8:43,10:19,2023-02-28
2731,IAH,MSP,13:08,15:47,2023-02-28
2732,IAH,ICT,n:an,n:an,2023-02-28
2733,IAH,CMH,10:28,13:44,2023-02-28
2734,IAH,MAF,17:43,19:17,2023-02-28
2735,IAH,DTW,7:28,11:01,2023-02-28
2736,IAH,JAN,10:11,11:31,2023-02-28
2737,IAH,TYS,16:09,18:58,2023-02-28
2738,IAH,SAT,14:45,15:46,2023-02-28
2739,IAH,TUS,11:37,13:18,2023-02-28
2740,IAH,MEM,13:50,15:11,2023-02-28
2741,IAH,BRO,15:12,16:31,2023-02-28
2742,IAH,DFW,n:an,n:an,2023-02-28
2743,IAH,DAL,n:an,n:an,2023-02-28
2744,IAH,AEX,10:45,11:30,2023-02-28
2745,DFW,CRW,12:50,16:01,2023-02-1
2746,DFW,CLE,16:13,19:28,2023-02-1
2747,DFW,CRP,14:16,15:36,2023-02-1
2748,DFW,TYS,11:27,14:24,2023-02-1
2749,DFW,IAH,12:56,14:00,2023-02-1
2750,DFW,TYS,18:00,21:02,2023-02-1
2751,DFW,LIT,11:57,13:15,2023-02-1
2752,DFW,BRO,20:09,21:48,2023-02-1
2753,DFW,SHV,20:50,21:49,2023-02-1
2754,DFW,MLU,14:39,15:46,2023-02-1
2755,DFW,MHK,16:08,17:32,2023-02-1
2756,DFW,SJT,8:59,10:05,2023-02-1
2757,DFW,BPT,21:45,22:56,2023-02-1
2758,DFW,LAW,21:42,22:31,2023-02-1
2759,DFW,RAP,18:53,20:15,2023-02-1
2760,DFW,MLI,8:24,10:19,2023-02-2
2761,DFW,BRO,17:02,18:27,2023-02-2
2762,DFW,SHV,20:41,21:34,2023-02-2
2763,DFW,BTR,8:57,10:16,2023-02-2
2764,DFW,TYS,13:22,16:15,2023-02-2
2765,DFW,TYS,19:05,21:52,2023-02-2
2766,DFW,TYS,11:34,14:27,2023-02-2
2767,DFW,FSD,14:13,16:15,2023-02-2
2768,DFW,OKC,7:46,8:52,2023-02-2
2769,DFW,FSD,20:45,22:42,2023-02-2
2770,DFW,CLE,15:06,18:31,2023-02-2
2771,DFW,BRO,20:07,21:32,2023-02-2
2772,DFW,SHV,19:29,20:18,2023-02-2
2773,DFW,IAH,10:44,12:03,2023-02-2
2774,DFW,CRP,19:15,20:37,2023-02-2
2775,DFW,MOB,9:59,11:22,2023-02-3
2776,DFW,FSD,14:13,16:22,2023-02-3
2777,DFW,BTR,19:10,20:19,2023-02-3
2778,DFW,BTR,8:57,10:10,2023-02-3
2779,DFW,CRW,12:55,16:02,2023-02-3
2780,DFW,OKC,7:50,8:50,2023-02-3
2781,DFW,MLU,14:38,15:38,2023-02-3
2782,DFW,TYR,15:34,16:08,2023-02-3
2783,DFW,SHV,19:48,20:39,2023-02-3
2784,DFW,TYS,17:59,20:51,2023-02-3
2785,DFW,RAP,18:48,20:08,2023-02-3
2786,DFW,TYR,23:00,23:45,2023-02-3
2787,DFW,BTR,16:13,17:20,2023-02-3
2788,DFW,SHV,20:42,21:38,2023-02-3
2789,DFW,BPT,10:14,11:24,2023-02-3
2790,DFW,TYR,21:44,22:34,2023-02-4
2791,DFW,BPT,21:10,22:15,2023-02-4
2792,DFW,CRP,18:00,19:18,2023-02-4
2793,DFW,BPT,9:32,12:04,2023-02-4
2794,DFW,MLU,19:55,21:00,2023-02-4
2795,DFW,CLE,19:15,22:44,2023-02-4
2796,DFW,MLU,14:35,15:38,2023-02-4
2797,DFW,GGG,10:07,10:56,2023-02-4
2798,DFW,CLE,14:30,18:14,2023-02-4
2799,DFW,SJT,8:59,9:56,2023-02-4
2800,DFW,MOB,10:02,11:42,2023-02-4
2801,DFW,SHV,17:14,18:13,2023-02-4
2802,DFW,TYS,17:56,20:57,2023-02-4
2803,DFW,RAP,18:40,20:07,2023-02-4
2804,DFW,LAW,11:43,13:26,2023-02-4
2805,DFW,CRP,18:10,19:21,2023-02-5
2806,DFW,BPT,21:15,22:22,2023-02-5
2807,DFW,BTR,16:13,17:36,2023-02-5
2808,DFW,MLI,11:10,14:15,2023-02-5
2809,DFW,BTR,8:58,11:35,2023-02-5
2810,DFW,CLE,19:11,22:59,2023-02-5
2811,DFW,TYS,18:31,21:35,2023-02-5
2812,DFW,SHV,19:35,20:27,2023-02-5
2813,DFW,CLE,14:33,18:21,2023-02-5
2814,DFW,MOB,9:59,13:00,2023-02-5
2815,DFW,MEI,19:09,20:41,2023-02-5
2816,DFW,GGG,10:05,12:31,2023-02-5
2817,DFW,BTR,21:05,22:17,2023-02-5
2818,DFW,MEI,13:44,15:07,2023-02-5
2819,DFW,DTW,9:14,13:39,2023-02-5
2820,DFW,BPT,21:15,22:14,2023-02-6
2821,DFW,BRO,16:55,18:20,2023-02-6
2822,DFW,CRP,12:31,13:47,2023-02-6
2823,DFW,MEI,19:11,20:36,2023-02-6
2824,DFW,CRW,12:51,16:06,2023-02-6
2825,DFW,LFT,14:08,15:32,2023-02-6
2826,DFW,BPT,9:29,10:36,2023-02-6
2827,DFW,MLU,20:00,21:02,2023-02-6
2828,DFW,TYS,13:11,16:08,2023-02-6
2829,DFW,TYR,21:50,22:25,2023-02-6
2830,DFW,SHV,17:35,18:25,2023-02-6
2831,DFW,MEI,12:51,14:16,2023-02-6
2832,DFW,GGG,10:06,10:54,2023-02-6
2833,DFW,LCH,13:30,14:32,2023-02-6
2834,DFW,GRK,18:01,18:50,2023-02-6
2835,DFW,TYS,13:16,16:21,2023-02-7
2836,DFW,BRO,10:47,12:26,2023-02-7
2837,DFW,LAW,21:33,22:16,2023-02-7
2838,DFW,SJT,8:57,9:53,2023-02-7
2839,DFW,BPT,18:21,19:23,2023-02-7
2840,DFW,BTR,19:10,20:22,2023-02-7
2841,DFW,TYS,11:44,14:40,2023-02-7
2842,DFW,RAP,18:47,19:55,2023-02-7
2843,DFW,MOB,10:00,11:33,2023-02-7
2844,DFW,GGG,10:32,11:17,2023-02-7
2845,DFW,TYR,18:13,18:46,2023-02-7
2846,DFW,MLU,19:51,20:52,2023-02-7
2847,DFW,TYR,16:12,17:10,2023-02-7
2848,DFW,DTW,11:50,15:18,2023-02-7
2849,DFW,MEI,19:02,20:28,2023-02-7
2850,DFW,FSD,20:31,22:48,2023-02-8
2851,DFW,CRW,12:55,16:15,2023-02-8
2852,DFW,MLI,8:13,10:11,2023-02-8
2853,DFW,SHV,19:25,20:14,2023-02-8
2854,DFW,TYR,21:54,22:36,2023-02-8
2855,DFW,MLU,14:36,15:39,2023-02-8
2856,DFW,GRK,17:42,18:30,2023-02-8
2857,DFW,BTR,8:51,10:05,2023-02-8
2858,DFW,LAW,11:21,12:04,2023-02-8
2859,DFW,IAH,18:35,19:46,2023-02-8
2860,DFW,BRO,10:50,12:14,2023-02-8
2861,DFW,LCH,13:28,14:38,2023-02-8
2862,DFW,RAP,18:49,20:15,2023-02-8
2863,DFW,LFT,13:59,15:11,2023-02-8
2864,DFW,BRO,21:14,22:36,2023-02-8
2865,DFW,MHK,15:12,16:32,2023-02-9
2866,DFW,LFT,14:00,15:09,2023-02-9
2867,DFW,TYS,13:26,16:35,2023-02-9
2868,DFW,LAW,21:36,22:23,2023-02-9
2869,DFW,DTW,9:09,12:40,2023-02-9
2870,DFW,MLI,8:16,10:51,2023-02-9
2871,DFW,BTR,16:21,17:32,2023-02-9
2872,DFW,CLE,14:26,18:12,2023-02-9
2873,DFW,MOB,9:53,11:25,2023-02-9
2874,DFW,CLE,19:10,22:45,2023-02-9
2875,DFW,BRO,17:21,18:49,2023-02-9
2876,DFW,CRP,12:54,14:07,2023-02-9
2877,DFW,TYR,15:25,16:03,2023-02-9
2878,DFW,GRK,17:41,18:34,2023-02-9
2879,DFW,SHV,10:52,11:48,2023-02-9
2880,DFW,BPT,9:28,10:24,2023-02-10
2881,DFW,SHV,20:38,21:28,2023-02-10
2882,DFW,GRK,17:52,18:31,2023-02-10
2883,DFW,RAP,18:47,20:05,2023-02-10
2884,DFW,FSD,20:24,22:20,2023-02-10
2885,DFW,IAH,10:43,11:57,2023-02-10
2886,DFW,FSD,14:05,16:03,2023-02-10
2887,DFW,CLE,14:31,18:00,2023-02-10
2888,DFW,CRW,12:49,16:08,2023-02-10
2889,DFW,CRP,17:59,19:07,2023-02-10
2890,DFW,TYS,11:27,14:35,2023-02-10
2891,DFW,LIT,12:10,13:07,2023-02-10
2892,DFW,BRO,20:08,21:37,2023-02-10
2893,DFW,CRP,12:33,13:39,2023-02-10
2894,DFW,BRO,10:51,12:18,2023-02-10
2895,DFW,MLI,8:16,10:04,2023-02-11
2896,DFW,FSD,20:10,22:23,2023-02-11
2897,DFW,IAH,10:45,11:57,2023-02-11
2898,DFW,LAW,21:39,22:22,2023-02-11
2899,DFW,BRO,10:45,12:28,2023-02-11
2900,DFW,CRP,18:00,19:18,2023-02-11
2901,DFW,MEI,12:55,14:17,2023-02-11
2902,DFW,BRO,17:00,18:30,2023-02-11
2903,DFW,CRP,12:35,13:52,2023-02-11
2904,DFW,SHV,20:39,21:36,2023-02-11
2905,DFW,OKC,7:46,8:30,2023-02-11
2906,DFW,LIT,11:50,12:49,2023-02-11
2907,DFW,SJT,8:55,9:57,2023-02-11
2908,DFW,BTR,9:01,10:21,2023-02-11
2909,DFW,TYS,13:12,16:23,2023-02-11
2910,DFW,BTR,8:57,10:15,2023-02-12
2911,DFW,TYR,15:30,16:15,2023-02-12
2912,DFW,IAH,9:33,10:49,2023-02-12
2913,DFW,BTR,19:07,20:25,2023-02-12
2914,DFW,SHV,17:05,17:53,2023-02-12
2915,DFW,SHV,11:08,12:00,2023-02-12
2916,DFW,SPS,8:54,9:41,2023-02-12
2917,DFW,CLE,19:08,22:43,2023-02-12
2918,DFW,BRO,17:00,18:32,2023-02-12
2919,DFW,TYS,13:28,16:27,2023-02-12
2920,DFW,CRW,12:49,16:11,2023-02-12
2921,DFW,SHV,19:33,20:30,2023-02-12
2922,DFW,LCH,13:29,14:42,2023-02-12
2923,DFW,MLU,14:35,15:46,2023-02-12
2924,DFW,BPT,9:17,10:30,2023-02-12
2925,DFW,FSD,14:12,16:21,2023-02-13
2926,DFW,BPT,9:27,10:28,2023-02-13
2927,DFW,TYS,13:13,16:11,2023-02-13
2928,DFW,GRK,17:43,18:28,2023-02-13
2929,DFW,SHV,10:52,11:49,2023-02-13
2930,DFW,LIT,11:53,12:53,2023-02-13
2931,DFW,GGG,10:05,10:45,2023-02-13
2932,DFW,SHV,19:35,20:19,2023-02-13
2933,DFW,TYS,19:36,22:33,2023-02-13
2934,DFW,CLE,19:06,22:46,2023-02-13
2935,DFW,MLU,19:50,20:57,2023-02-13
2936,DFW,BRO,20:04,21:32,2023-02-13
2937,DFW,SHV,17:01,17:47,2023-02-13
2938,DFW,BPT,21:17,22:13,2023-02-13
2939,DFW,TYR,21:47,22:20,2023-02-13
2940,DFW,IAH,14:34,15:32,2023-02-14
2941,DFW,OKC,7:46,8:41,2023-02-14
2942,DFW,SJT,8:59,9:56,2023-02-14
2943,DFW,BPT,21:25,22:30,2023-02-14
2944,DFW,TYR,21:45,22:21,2023-02-14
2945,DFW,TYS,13:19,16:10,2023-02-14
2946,DFW,LFT,13:55,15:04,2023-02-14
2947,DFW,SHV,11:00,11:51,2023-02-14
2948,DFW,TYS,11:32,14:33,2023-02-14
2949,DFW,MEI,19:02,20:25,2023-02-14
2950,DFW,RAP,18:50,20:21,2023-02-14
2951,DFW,GGG,10:03,10:47,2023-02-14
2952,DFW,LAW,11:24,12:07,2023-02-14
2953,DFW,BTR,19:14,20:28,2023-02-14
2954,DFW,BRO,17:02,18:21,2023-02-14
2955,DFW,LIT,11:54,12:53,2023-02-15
2956,DFW,SPS,8:54,9:33,2023-02-15
2957,DFW,SHV,10:52,11:42,2023-02-15
2958,DFW,BTR,16:15,17:29,2023-02-15
2959,DFW,FSD,20:08,22:10,2023-02-15
2960,DFW,LAW,n:an,n:an,2023-02-15
2961,DFW,BPT,9:23,10:32,2023-02-15
2962,DFW,LCH,13:37,14:42,2023-02-15
2963,DFW,MOB,10:00,11:39,2023-02-15
2964,DFW,AMA,12:48,13:56,2023-02-15
2965,DFW,TYR,15:25,16:05,2023-02-15
2966,DFW,GGG,10:08,10:50,2023-02-15
2967,DFW,GRK,17:52,18:33,2023-02-15
2968,DFW,OKC,7:47,8:40,2023-02-15
2969,DFW,RAP,18:45,19:53,2023-02-15
2970,DFW,CRW,n:an,n:an,2023-02-16
2971,DFW,RAP,18:50,20:19,2023-02-16
2972,DFW,TYS,13:16,16:44,2023-02-16
2973,DFW,BRO,20:08,21:44,2023-02-16
2974,DFW,GGG,10:09,11:06,2023-02-16
2975,DFW,LIT,14:11,15:16,2023-02-16
2976,DFW,LCH,13:30,14:42,2023-02-16
2977,DFW,GRK,17:52,18:39,2023-02-16
2978,DFW,LFT,13:56,15:29,2023-02-16
2979,DFW,BTR,16:42,17:59,2023-02-16
2980,DFW,SHV,17:15,18:06,2023-02-16
2981,DFW,CRP,20:39,21:56,2023-02-16
2982,DFW,TYS,12:04,14:55,2023-02-16
2983,DFW,MEI,n:an,n:an,2023-02-16
2984,DFW,CLE,14:34,17:45,2023-02-16
2985,DFW,MOB,9:59,11:44,2023-02-17
2986,DFW,FSD,14:34,16:34,2023-02-17
2987,DFW,CRW,12:54,15:56,2023-02-17
2988,DFW,CRP,12:35,13:51,2023-02-17
2989,DFW,SHV,18:46,19:42,2023-02-17
2990,DFW,GRK,16:44,17:29,2023-02-17
2991,DFW,BPT,21:59,23:11,2023-02-17
2992,DFW,CRP,7:44,9:08,2023-02-17
2993,DFW,CLE,19:05,22:27,2023-02-17
2994,DFW,TYS,18:47,21:33,2023-02-17
2995,DFW,BRO,18:06,19:32,2023-02-17
2996,DFW,SPS,8:50,9:36,2023-02-17
2997,DFW,GRK,18:19,19:09,2023-02-17
2998,DFW,CLE,14:33,17:55,2023-02-17
2999,DFW,OKC,7:52,8:47,2023-02-17
3000,DFW,TYS,18:38,21:34,2023-02-18
3001,DFW,LFT,14:09,15:17,2023-02-18
3002,DFW,SPS,8:50,9:51,2023-02-18
3003,DFW,OKC,8:37,9:37,2023-02-18
3004,DFW,LAW,12:22,13:13,2023-02-18
3005,DFW,BRO,20:05,21:28,2023-02-18
3006,DFW,CRP,18:21,19:39,2023-02-18
3007,DFW,BTR,9:18,10:29,2023-02-18
3008,DFW,CRP,7:58,9:22,2023-02-18
3009,DFW,SHV,18:32,19:21,2023-02-18
3010,DFW,GRK,17:54,18:35,2023-02-18
3011,DFW,TYS,11:35,14:59,2023-02-18
3012,DFW,LCH,13:30,14:35,2023-02-18
3013,DFW,SHV,10:58,11:48,2023-02-18
3014,DFW,BTR,16:16,17:24,2023-02-18
3015,DFW,LIT,11:54,12:53,2023-02-19
3016,DFW,BTR,19:07,20:13,2023-02-19
3017,DFW,BRO,17:01,18:26,2023-02-19
3018,DFW,RAP,18:49,20:11,2023-02-19
3019,DFW,SPS,8:52,9:46,2023-02-19
3020,DFW,SHV,11:04,11:58,2023-02-19
3021,DFW,GRK,16:46,17:31,2023-02-19
3022,DFW,BRO,10:52,12:24,2023-02-19
3023,DFW,BPT,9:30,10:41,2023-02-19
3024,DFW,SJT,9:03,9:55,2023-02-19
3025,DFW,TYS,11:30,14:40,2023-02-19
3026,DFW,MLU,19:50,20:59,2023-02-19
3027,DFW,MEI,12:47,14:08,2023-02-19
3028,DFW,CLE,19:08,22:45,2023-02-19
3029,DFW,FSD,20:08,22:13,2023-02-19
3030,DFW,BRO,16:58,18:20,2023-02-20
3031,DFW,MOB,10:26,11:49,2023-02-20
3032,DFW,LIT,11:50,13:02,2023-02-20
3033,DFW,GGG,10:04,10:52,2023-02-20
3034,DFW,CRP,7:26,8:41,2023-02-20
3035,DFW,LAW,13:43,14:40,2023-02-20
3036,DFW,MEI,13:10,14:27,2023-02-20
3037,DFW,BRO,20:06,21:43,2023-02-20
3038,DFW,BTR,16:13,17:23,2023-02-20
3039,DFW,GRK,15:58,16:41,2023-02-20
3040,DFW,BTR,19:25,20:30,2023-02-20
3041,DFW,FSD,20:06,22:05,2023-02-20
3042,DFW,TYS,18:20,21:27,2023-02-20
3043,DFW,CLE,14:36,18:07,2023-02-20
3044,DFW,TYR,16:27,17:17,2023-02-20
3045,DFW,MLU,19:57,21:02,2023-02-21
3046,DFW,TYS,13:14,16:28,2023-02-21
3047,DFW,LFT,14:00,15:17,2023-02-21
3048,DFW,BTR,8:58,10:08,2023-02-21
3049,DFW,BRO,16:59,18:31,2023-02-21
3050,DFW,TYR,15:24,16:06,2023-02-21
3051,DFW,TYS,13:09,17:10,2023-02-21
3052,DFW,FSD,14:07,16:05,2023-02-21
3053,DFW,SHV,20:48,21:36,2023-02-21
3054,DFW,SJT,9:54,10:59,2023-02-21
3055,DFW,GGG,10:06,10:56,2023-02-21
3056,DFW,LAW,21:42,22:19,2023-02-21
3057,DFW,OKC,7:47,8:41,2023-02-21
3058,DFW,SHV,18:01,18:59,2023-02-21
3059,DFW,BRO,10:49,12:26,2023-02-21
3060,DFW,LCH,13:37,14:48,2023-02-22
3061,DFW,CRP,8:39,10:07,2023-02-22
3062,DFW,BPT,9:29,10:35,2023-02-22
3063,DFW,LAW,n:an,n:an,2023-02-22
3064,DFW,BTR,21:09,22:32,2023-02-22
3065,DFW,FSD,14:30,16:55,2023-02-22
3066,DFW,TYS,13:53,17:02,2023-02-22
3067,DFW,GRK,19:05,20:46,2023-02-22
3068,DFW,CRW,12:54,16:05,2023-02-22
3069,DFW,SPS,8:53,9:51,2023-02-22
3070,DFW,MLU,14:37,15:47,2023-02-22
3071,DFW,BRO,n:an,n:an,2023-02-22
3072,DFW,GGG,10:08,11:07,2023-02-22
3073,DFW,SHV,10:57,11:49,2023-02-22
3074,DFW,FSD,20:23,22:24,2023-02-22
3075,DFW,BRO,21:43,:35,2023-02-23
3076,DFW,TYS,n:an,n:an,2023-02-23
3077,DFW,FSD,20:07,23:08,2023-02-23
3078,DFW,BTR,n:an,n:an,2023-02-23
3079,DFW,SHV,n:an,n:an,2023-02-23
3080,DFW,CRP,n:an,n:an,2023-02-23
3081,DFW,MLU,n:an,n:an,2023-02-23
3082,DFW,LAW,21:49,23:52,2023-02-23
3083,DFW,GGG,n:an,n:an,2023-02-23
3084,DFW,SJT,n:an,n:an,2023-02-23
3085,DFW,DTW,n:an,n:an,2023-02-23
3086,DFW,BRO,n:an,n:an,2023-02-23
3087,DFW,CRP,n:an,n:an,2023-02-23
3088,DFW,MOB,n:an,n:an,2023-02-23
3089,DFW,BTR,n:an,n:an,2023-02-23
3090,DFW,SJT,n:an,n:an,2023-02-24
3091,DFW,TYS,14:32,17:38,2023-02-24
3092,DFW,FSD,21:01,23:00,2023-02-24
3093,DFW,TYR,n:an,n:an,2023-02-24
3094,DFW,BTR,16:46,18:03,2023-02-24
3095,DFW,MLU,n:an,n:an,2023-02-24
3096,DFW,SHV,n:an,n:an,2023-02-24
3097,DFW,GRK,21:03,22:02,2023-02-24
3098,DFW,SHV,11:51,12:43,2023-02-24
3099,DFW,RAP,19:59,21:16,2023-02-24
3100,DFW,CRP,20:43,22:25,2023-02-24
3101,DFW,LAW,:1,:44,2023-02-24
3102,DFW,TYS,n:an,n:an,2023-02-24
3103,DFW,MEI,21:03,22:28,2023-02-24
3104,DFW,OKC,7:54,8:55,2023-02-24
3105,DFW,TYS,19:02,22:25,2023-02-25
3106,DFW,CRP,n:an,n:an,2023-02-25
3107,DFW,IAH,9:57,11:22,2023-02-25
3108,DFW,CRP,19:28,20:47,2023-02-25
3109,DFW,BPT,10:08,11:18,2023-02-25
3110,DFW,LIT,12:50,14:01,2023-02-25
3111,DFW,LFT,15:11,16:30,2023-02-25
3112,DFW,CRP,13:19,14:51,2023-02-25
3113,DFW,GRK,15:57,16:47,2023-02-25
3114,DFW,FSD,14:24,16:21,2023-02-25
3115,DFW,BTR,19:16,20:32,2023-02-25
3116,DFW,BRO,18:06,19:31,2023-02-25
3117,DFW,OKC,n:an,n:an,2023-02-25
3118,DFW,SHV,n:an,n:an,2023-02-25
3119,DFW,BTR,n:an,n:an,2023-02-25
3120,DFW,TYR,15:46,16:30,2023-02-26
3121,DFW,BRO,17:05,18:37,2023-02-26
3122,DFW,CLE,19:46,23:09,2023-02-26
3123,DFW,MLI,8:58,11:27,2023-02-26
3124,DFW,SHV,20:46,21:40,2023-02-26
3125,DFW,LIT,11:55,12:59,2023-02-26
3126,DFW,CRP,18:11,19:33,2023-02-26
3127,DFW,LAW,22:00,22:44,2023-02-26
3128,DFW,MOB,10:03,12:00,2023-02-26
3129,DFW,FSD,14:49,16:56,2023-02-26
3130,DFW,MLU,14:41,15:40,2023-02-26
3131,DFW,GRK,18:05,18:54,2023-02-26
3132,DFW,MEI,19:23,20:54,2023-02-26
3133,DFW,CRW,12:54,16:04,2023-02-26
3134,DFW,RAP,18:46,20:14,2023-02-26
3135,DFW,BRO,17:54,21:11,2023-02-27
3136,DFW,TYR,16:15,18:35,2023-02-27
3137,DFW,BTR,n:an,n:an,2023-02-27
3138,DFW,CRP,n:an,n:an,2023-02-27
3139,DFW,CLE,20:20,23:54,2023-02-27
3140,DFW,MLU,20:44,23:20,2023-02-27
3141,DFW,TYS,19:53,:35,2023-02-27
3142,DFW,BTR,8:54,10:48,2023-02-27
3143,DFW,CRP,n:an,n:an,2023-02-27
3144,DFW,MEI,n:an,n:an,2023-02-27
3145,DFW,CRP,7:23,8:47,2023-02-27
3146,DFW,SPS,n:an,n:an,2023-02-27
3147,DFW,FSD,n:an,n:an,2023-02-27
3148,DFW,OKC,7:44,8:33,2023-02-27
3149,DFW,BTR,19:57,22:18,2023-02-27
3150,DFW,TYR,n:an,n:an,2023-02-28
3151,DFW,SPS,n:an,n:an,2023-02-28
3152,DFW,SHV,n:an,n:an,2023-02-28
3153,DFW,IAH,n:an,n:an,2023-02-28
3154,DFW,SJT,n:an,n:an,2023-02-28
3155,DFW,LAW,n:an,n:an,2023-02-28
3156,DFW,CRP,n:an,n:an,2023-02-28
